created_at,field1,field2,field3,field4,field5
2026-01-20 17:35:00,31.21,51.66,44,1.65,0
2026-01-20 17:38:00,26.53,80.35,43,42.45,1
2026-01-20 17:38:30,27.21,93.69,15,461.21,2
2026-01-20 17:40:00,33.29,50.96,50,30.58,0
2026-01-20 17:43:00,33.17,57.49,45,0,0
2026-01-20 17:53:00,32.54,69.96,37,20.09,1
2026-01-20 17:54:00,31.74,50.93,43,0,0
2026-01-20 17:55:00,22.92,85.86,30,156.94,2
2026-01-20 17:56:00,25.81,85.97,30,443.69,2
2026-01-20 17:58:00,25.55,82.92,13,647.13,2
2026-01-20 18:02:00,31.45,49.81,43,12.84,0
2026-01-20 18:10:00,35.11,56.12,40,0,0
2026-01-20 18:10:20,24.31,93.36,18,254.8,2
2026-01-20 18:10:40,35.03,55.06,50,0,0
2026-01-20 18:11:00,35.07,61.68,49,0,0
2026-01-20 18:12:00,29.05,49.48,43,18.58,0
2026-01-20 18:14:00,30.59,59.34,44,1.04,0
2026-01-20 18:15:00,26.53,89.34,22,379.6,2
2026-01-20 18:21:00,30.82,45.69,43,6.96,0
2026-01-20 18:22:00,34.32,0,48,0,0
2026-01-20 18:24:00,32.3,53,49,29.39,0
2026-01-20 18:25:00,28.79,81.67,41,0,1
2026-01-20 18:30:00,24.16,97.09,28,267.16,2
2026-01-20 18:32:00,25.11,95.11,14,762.86,2
2026-01-20 18:36:00,32.92,57.26,50,0,0
2026-01-20 18:48:00,30.71,58,44,12.35,0
2026-01-20 18:58:00,28.11,87.86,14,587.25,2
2026-01-20 18:58:30,30.13,79.3,29,83.49,1
2026-01-20 18:59:00,23.9,95.58,19,780.67,2
2026-01-20 19:00:00,26.84,99.53,11,763.37,2
2026-01-20 19:00:30,33.53,56.29,50,11.32,0
2026-01-20 19:04:00,32.01,52.74,49,0,0
2026-01-20 19:08:00,24.49,100.49,16,373.85,2
2026-01-20 19:11:00,27.25,68.68,42,30.25,1
2026-01-20 19:11:30,34.99,49.47,45,0,0
2026-01-20 19:21:00,30.33,47.02,50,12.58,0
2026-01-20 19:22:00,28.32,0,37,79.27,1
2026-01-20 19:27:00,0,68.45,34,19.08,1
2026-01-20 19:33:00,35.86,53.13,50,8.82,0
2026-01-20 19:33:30,30.6,47.93,45,0,0
2026-01-20 19:35:00,27.75,80.68,40,24.6,1
2026-01-20 19:35:30,31.68,43.86,46,11.03,0
2026-01-20 19:42:00,30.89,48.28,44,0,0
2026-01-20 19:43:00,30.93,87.07,40,96.05,1
2026-01-20 19:44:00,31.03,44.26,53,18.74,0
2026-01-20 19:55:00,31.77,79.84,40,79.87,1
2026-01-20 19:56:00,28.5,89.92,21,123.55,2
2026-01-20 19:56:30,29.81,58.64,52,6.91,0
2026-01-20 19:58:00,32.05,79.58,39,56.05,1
2026-01-20 20:00:00,25.11,0,25,500.08,2
2026-01-20 20:02:00,25.1,93.11,25,403.34,2
2026-01-20 20:05:00,23.47,82.72,14,713.88,2
2026-01-20 20:07:00,29.9,61.49,45,11.95,0
2026-01-20 20:07:30,34.62,49.17,47,9.97,0
2026-01-20 20:08:00,33.05,49.19,48,0,0
2026-01-20 20:10:00,30.63,77.01,43,2.3,1
2026-01-20 20:14:00,33.8,51.47,46,28.6,0
2026-01-20 20:14:30,0,61.05,50,0,0
2026-01-20 20:16:00,31.51,83.5,41,65.53,1
2026-01-20 20:20:00,23.68,88.37,17,522.77,2
2026-01-20 20:20:30,26.54,77.96,43,26.55,1
2026-01-20 20:21:00,32.49,0,46,0,0
2026-01-20 20:22:00,32.01,56.15,48,0,0
2026-01-20 20:28:00,27.6,82.84,29,198.14,2
2026-01-20 20:29:00,30.03,73.23,33,0,1
2026-01-20 20:29:30,28.83,73.55,35,0,1
2026-01-20 20:30:00,32.71,53.54,41,0,0
2026-01-20 20:32:00,28.06,70.2,40,76.52,1
2026-01-20 20:34:00,23.79,88.88,0,770,2
2026-01-20 20:35:00,31.44,83.09,41,101.7,1
2026-01-20 20:36:00,25.85,88.07,12,0,2
2026-01-20 20:42:00,32.98,43.53,42,18.61,0
2026-01-20 20:43:00,35.42,56.97,43,0,0
2026-01-20 20:45:00,32.56,51.97,41,0,0
2026-01-20 20:59:00,0,93.56,20,745.76,2
2026-01-20 20:59:30,28.26,0,38,4.35,1
2026-01-20 21:00:00,32.28,46.5,41,8.35,0
2026-01-20 21:01:00,33.21,50.37,51,0,0
2026-01-20 21:02:00,22.46,88.48,22,636.9,2
2026-01-20 21:08:00,24.61,100.81,15,714.69,2
2026-01-20 21:08:30,31.31,73.53,35,77.31,1
2026-01-20 21:09:00,29.8,76.11,39,77,1
2026-01-20 21:10:00,30.11,77.8,38,34.43,1
2026-01-20 21:11:00,31.13,54.58,46,26.45,0
2026-01-20 21:12:00,27.26,88.8,39,17.45,1
2026-01-20 21:14:00,27.15,86.29,18,365.28,2
2026-01-20 21:16:00,23.79,97.06,24,292,2
2026-01-20 21:18:00,26.87,75.85,34,104.08,1
2026-01-20 21:18:30,35.77,56.08,47,5.16,0
2026-01-20 21:19:00,23,99.72,25,136.05,2
2026-01-20 21:21:00,22.82,88.16,12,766.76,2
2026-01-20 21:23:00,26.72,101.67,30,141.13,2
2026-01-20 21:28:00,33.21,42.69,46,0,0
2026-01-20 21:29:00,27.08,88.39,13,505.22,2
2026-01-20 21:30:00,22.4,0,25,422.2,2
2026-01-20 21:31:00,26.02,70,35,94.07,1
2026-01-20 21:33:00,32.98,56.9,45,10.03,0
2026-01-20 21:37:00,26.12,96.04,32,181.25,2
2026-01-20 21:38:00,32.82,61.11,41,0,0
2026-01-20 21:42:00,26.59,97.6,15,631.78,2
2026-01-20 21:43:00,32.66,40.7,42,10.53,0
2026-01-20 21:44:00,25.52,86.22,27,680.98,2
2026-01-20 21:47:00,34.16,57.91,46,8.61,0
2026-01-20 21:52:00,36.4,47.06,48,5.54,0
2026-01-20 21:53:00,25.33,94.23,17,663.23,2
2026-01-20 21:54:00,29.11,79.07,32,50.46,1
2026-01-20 22:00:00,24.09,83.1,21,474.77,2
2026-01-20 22:05:00,34.17,48.62,41,0,0
2026-01-20 22:05:20,26.92,92.64,12,577.89,2
2026-01-20 22:05:40,23.15,99.92,21,544.29,2
2026-01-20 22:06:00,0,47.49,46,17.88,0
2026-01-20 22:11:00,29.48,86.78,31,57.1,1
2026-01-20 22:11:30,22.35,103.95,23,419.99,2
2026-01-20 22:12:00,37.81,51.74,49,32.84,0
2026-01-20 22:13:00,36.15,48.3,47,0,0
2026-01-20 22:14:00,33.78,43.74,44,0,0
2026-01-20 22:20:00,22.62,95.81,15,726.39,2
2026-01-20 22:23:00,23.5,91.67,16,191.68,2
2026-01-20 22:24:00,26.42,80.73,25,189.86,2
2026-01-20 22:27:00,27.45,79.37,37,79.32,1
2026-01-20 22:28:00,29.81,86.97,36,43.99,1
2026-01-20 22:31:00,33.4,47.37,46,6.32,0
2026-01-20 22:34:00,0,79.24,37,34.62,1
2026-01-20 22:35:00,28.63,90.83,46,51.55,1
2026-01-20 22:35:30,23.96,93.96,12,707.63,2
2026-01-20 22:36:00,28.51,77.09,40,28.44,1
2026-01-20 22:36:20,26.48,83.44,35,72.43,1
2026-01-20 22:36:40,26.29,72.18,37,78.27,1
2026-01-20 22:37:00,32.02,44.44,44,0,0
2026-01-20 22:37:20,27.49,89.44,6,578.76,2
2026-01-20 22:37:40,26.07,96.11,10,662.97,2
2026-01-20 22:38:00,25.36,96.71,17,242.02,2
2026-01-20 22:40:00,30.66,46.43,50,7.19,0
2026-01-20 22:41:00,25.56,0,22,465.61,2
2026-01-20 22:43:00,31.37,40.51,39,0,0
2026-01-20 22:44:00,24.87,101.23,16,723.58,2
2026-01-20 22:45:00,35.04,38.83,46,0,0
2026-01-20 22:48:00,30.64,52.19,49,0,0
2026-01-20 22:52:00,25,97.88,35,163.59,2
2026-01-20 22:52:30,26.7,76.29,33,85.56,1
2026-01-20 22:55:00,31.92,86.76,0,0,1
2026-01-20 23:03:00,28.45,75.94,39,80.18,1
2026-01-20 23:05:00,32.92,41.49,53,0,0
2026-01-20 23:08:00,27.43,92.4,37,42.8,1
2026-01-20 23:11:00,26.24,77.63,44,33.01,1
2026-01-20 23:13:00,28.02,96.91,17,448.84,2
2026-01-20 23:19:00,26.7,92.84,10,434.81,2
2026-01-20 23:26:00,27.02,81,40,110.07,1
2026-01-20 23:32:00,26.59,91.51,31,374.73,2
2026-01-20 23:34:00,30.5,92.32,39,116.99,1
2026-01-20 23:36:00,30.08,84.85,36,98.31,1
2026-01-20 23:37:00,35.68,41.71,49,16.15,0
2026-01-20 23:39:00,26.82,93.17,9,781.62,2
2026-01-20 23:44:00,28.99,74.38,40,62.09,1
2026-01-20 23:44:20,27.85,82.56,28,710.52,2
2026-01-20 23:44:40,33.23,43.09,45,11.92,0
2026-01-20 23:52:00,27.58,87.44,22,598.27,2
2026-01-20 23:53:00,27.87,0,40,55.2,1
2026-01-20 23:53:20,21.62,0,0,572.88,2
2026-01-20 23:53:40,26.17,99.04,0,543.75,2
2026-01-20 23:54:00,36.66,44.97,50,0,0
2026-01-20 23:58:00,27.35,77.49,34,5.14,1
2026-01-20 23:59:00,28.11,77.28,33,37.71,1
2026-01-21 00:00:00,27.63,85.11,42,62.35,1
2026-01-21 00:01:00,29.09,74.49,40,14.71,1
2026-01-21 00:02:00,26.93,88.85,25,139.64,2
2026-01-21 00:05:00,26,76.34,38,42.95,1
2026-01-21 00:07:00,27.14,82.22,34,17.39,1
2026-01-21 00:09:00,27.68,89.64,19,0,2
2026-01-21 00:10:00,26.99,71.83,36,83.63,1
2026-01-21 00:10:30,33.15,53.64,46,4.52,0
2026-01-21 00:12:00,33.76,54.24,46,44.09,0
2026-01-21 00:12:30,34.95,57.49,45,0,0
2026-01-21 00:14:00,26.91,95.33,28,388.71,2
2026-01-21 00:14:20,29.56,52.47,48,0,0
2026-01-21 00:14:40,33.26,48.59,41,0,0
2026-01-21 00:15:00,30.74,40.48,41,0,0
2026-01-21 00:21:00,29.56,84.45,45,24.42,1
2026-01-21 00:23:00,31.27,75.54,44,58.74,1
2026-01-21 00:23:30,25.54,85.3,24,730.5,2
2026-01-21 00:27:00,0,0,45,0,0
2026-01-21 00:28:00,29.25,86.5,41,41.91,1
2026-01-21 00:28:30,25.3,97.8,9,764.77,2
2026-01-21 00:31:00,32.28,50.26,43,0,0
2026-01-21 00:34:00,26.4,93.43,26,390.51,2
2026-01-21 00:41:00,31.68,36.07,47,0.59,0
2026-01-21 00:41:20,24.77,85.78,19,672.04,2
2026-01-21 00:41:40,29.59,87.73,40,6.22,1
2026-01-21 00:43:00,29.74,81.04,36,1.61,1
2026-01-21 00:44:00,31.61,60.03,53,22.76,0
2026-01-21 00:44:20,25.78,89.89,25,672.59,2
2026-01-21 00:44:40,27.06,88.41,16,545.66,2
2026-01-21 00:50:00,32.36,45.34,43,0,0
2026-01-21 00:53:00,31.77,84.85,44,12.15,1
2026-01-21 00:54:00,34.13,51.13,49,0,0
2026-01-21 00:56:00,29.68,90.43,43,34.92,1
2026-01-21 00:57:00,25.91,70.39,40,70.56,1
2026-01-21 00:57:30,30.86,54.43,48,0,0
2026-01-21 01:03:00,34.62,48.28,44,0,0
2026-01-21 01:05:00,30.35,70.97,38,82.61,1
2026-01-21 01:09:00,24.85,91.02,26,300.58,2
2026-01-21 01:09:15,31.73,56.86,40,0,0
2026-01-21 01:09:30,23.63,87.9,21,436.61,2
2026-01-21 01:09:45,22.1,87.89,24,478.78,2
2026-01-21 01:10:00,32.79,53.75,49,17,0
2026-01-21 01:12:00,29.94,70.7,39,92.46,1
2026-01-21 01:12:30,26.83,79.02,34,73.67,1
2026-01-21 01:15:00,33.86,43.38,50,0,0
2026-01-21 01:15:30,32.89,40.35,44,0,0
2026-01-21 01:16:00,26.21,93.63,4,777.33,2
2026-01-21 01:23:00,30.41,59.09,43,0,0
2026-01-21 01:23:30,26.8,79.39,38,66.68,1
2026-01-21 01:33:00,23.37,91.21,18,613.82,2
2026-01-21 01:34:00,26.84,81.95,45,83.54,1
2026-01-21 01:35:00,34.26,50.07,52,0,0
2026-01-21 01:36:00,31.4,52.49,42,11.88,0
2026-01-21 01:36:30,30.77,62.44,39,0.38,0
2026-01-21 01:39:00,27.53,83.09,38,11.95,1
2026-01-21 01:40:00,32.43,65.43,49,8.23,0
2026-01-21 01:48:00,31.91,80.08,38,0,1
2026-01-21 01:49:00,29.43,79.27,42,33.05,1
2026-01-21 01:51:00,22.6,82,21,767.37,2
2026-01-21 01:51:20,27.31,79.33,41,25.91,1
2026-01-21 01:51:40,28.32,93.17,21,476.5,2
2026-01-21 01:53:00,31.28,47.28,43,14.21,0
2026-01-21 01:54:00,25.04,92.99,22,315.53,2
2026-01-21 01:55:00,30.09,79.45,36,84.64,1
2026-01-21 01:58:00,30.96,69.82,42,58.06,1
2026-01-21 01:58:30,32.77,39.83,45,0,0
2026-01-21 02:02:00,25.11,69.75,44,0,1
2026-01-21 02:04:00,28.15,79.39,40,66.6,1
2026-01-21 02:06:00,28.81,80.25,39,60.54,1
2026-01-21 02:07:00,30.24,63.5,44,2.59,0
2026-01-21 02:07:20,26.29,84.6,42,73.9,1
2026-01-21 02:07:40,26.47,89.88,18,564.66,2
2026-01-21 02:08:00,23.75,85.77,31,703.6,2
2026-01-21 02:11:00,30.15,49.3,48,1.49,0
2026-01-21 02:12:00,29.99,39.08,49,0,0
2026-01-21 02:16:00,26.81,69.19,37,71.2,1
2026-01-21 02:17:00,26.94,92.92,25,365.32,2
2026-01-21 02:18:00,24.61,86.36,17,747.83,2
2026-01-21 02:21:00,26.87,85.93,5,647.58,2
2026-01-21 02:22:00,30.04,56.5,45,8.71,0
2026-01-21 02:23:00,31.32,52.31,48,9.33,0
2026-01-21 02:26:00,32.05,82.82,33,87.96,1
2026-01-21 02:27:00,27.02,93.65,24,607.29,2
2026-01-21 02:31:00,29.27,91.25,36,135.79,1
2026-01-21 02:33:00,30.52,46.07,0,0,0
2026-01-21 02:34:00,26.67,86.59,16,445.95,2
2026-01-21 02:35:00,27.17,73.27,40,64.16,1
2026-01-21 02:35:20,31.23,50.19,49,0,0
2026-01-21 02:35:40,33.53,58.32,50,40.3,0
2026-01-21 02:36:00,34.07,46.92,39,0,0
2026-01-21 02:37:00,26.87,77.82,34,62.27,1
2026-01-21 02:42:00,32.51,45.76,53,22.18,0
2026-01-21 02:50:00,33.66,61.58,48,0,0
2026-01-21 02:51:00,26.87,81.58,41,15.57,1
2026-01-21 02:52:00,26.53,88.9,0,529.18,2
2026-01-21 02:53:00,0,41.41,45,15.98,0
2026-01-21 02:55:00,29.48,88.67,38,56.32,1
2026-01-21 02:59:00,30.28,84.09,38,77.71,1
2026-01-21 03:00:00,25.8,98.78,26,524.67,2
2026-01-21 03:01:00,31.29,50.23,42,0,0
2026-01-21 03:01:30,33.11,44.18,52,0,0
2026-01-21 03:07:00,0,56.57,47,0,0
2026-01-21 03:08:00,26.52,90.74,23,335.38,2
2026-01-21 03:12:00,24.18,83.24,12,594.83,2
2026-01-21 03:14:00,34.15,56.37,48,13.07,0
2026-01-21 03:14:30,27.91,88.08,39,0,1
2026-01-21 03:16:00,34.08,53.68,44,0,0
2026-01-21 03:22:00,26.42,82,39,33.22,1
2026-01-21 03:32:00,32.14,53.63,51,0,0
2026-01-21 03:34:00,30.27,47.25,52,26.07,0
2026-01-21 03:37:00,27.87,83.87,34,0,1
2026-01-21 03:38:00,0,98.16,21,659.46,2
2026-01-21 03:40:00,28.99,77.66,38,36.87,1
2026-01-21 03:40:30,31.01,51.51,49,0,0
2026-01-21 03:42:00,32.23,41.07,49,0,0
2026-01-21 03:44:00,30.15,80.67,42,43.49,1
2026-01-21 03:44:30,35.83,50.55,49,1.9,0
2026-01-21 03:50:00,32.96,55.47,47,0,0
2026-01-21 03:55:00,32.5,77.01,33,50.61,1
2026-01-21 03:55:20,34.66,47.8,52,0,0
2026-01-21 03:55:40,22.7,101.16,26,651.69,2
2026-01-21 03:58:00,27.27,93.48,25,775.7,2
2026-01-21 03:58:30,25.36,0,10,590.3,2
2026-01-21 03:59:00,0,56.61,52,0,0
2026-01-21 04:00:00,27.62,82.86,47,29.97,1
2026-01-21 04:02:00,34.31,49.86,49,0,0
2026-01-21 04:05:00,0,41.82,43,0,0
2026-01-21 04:07:00,34.25,43.34,43,14.8,0
2026-01-21 04:08:00,32.18,54.52,46,13.52,0
2026-01-21 04:12:00,27.08,75.37,38,122.12,1
2026-01-21 04:17:00,32.75,39.1,52,9.98,0
2026-01-21 04:17:30,30.16,78.01,34,25.8,1
2026-01-21 04:18:00,35.68,60.92,44,0,0
2026-01-21 04:28:00,33.27,46.91,43,1.03,0
2026-01-21 04:32:00,27.74,83.31,32,45.66,1
2026-01-21 04:34:00,25.75,96.05,16,278.2,2
2026-01-21 04:38:00,23.5,87.98,23,578.64,2
2026-01-21 04:44:00,30.29,57.52,49,0,0
2026-01-21 04:46:00,26.08,91.86,31,457.06,2
2026-01-21 04:47:00,30.86,85.05,36,0,1
2026-01-21 04:47:30,24.72,86.89,15,497.51,2
2026-01-21 04:50:00,34.13,42.39,0,20.52,0
2026-01-21 04:55:00,30.85,39.58,40,14.45,0
2026-01-21 04:59:00,23.69,86.06,11,463.55,2
2026-01-21 05:04:00,34.18,52.06,45,26.82,0
2026-01-21 05:06:00,32.4,58.48,52,0,0
2026-01-21 05:06:30,23.64,89.43,26,652.46,2
2026-01-21 05:07:00,28.95,69.38,32,75.64,1
2026-01-21 05:10:00,30.29,73.79,38,63.97,1
2026-01-21 05:13:00,33.54,42.43,52,17.7,0
2026-01-21 05:13:30,32.33,53.72,44,20.1,0
2026-01-21 05:15:00,26.55,93.19,39,35.15,1
2026-01-21 05:17:00,26.03,101.11,33,78.51,2
2026-01-21 05:17:20,35.77,0,45,0,0
2026-01-21 05:17:40,28.79,77.88,39,59.12,1
2026-01-21 05:22:00,25.69,88.94,13,472.77,2
2026-01-21 05:22:30,23.66,92.78,16,713.44,2
2026-01-21 05:25:00,34.31,59.43,55,0,0
2026-01-21 05:25:30,30.64,85.61,39,33.95,1
2026-01-21 05:29:00,26.86,90.07,23,334.63,2
2026-01-21 05:31:00,25.37,93.02,30,444.75,2
2026-01-21 05:34:00,23.34,103.8,28,330.11,2
2026-01-21 05:34:30,30.81,45.72,49,18.36,0
2026-01-21 05:35:00,33.66,54.51,44,8.95,0
2026-01-21 05:36:00,26.03,97.29,31,153.39,2
2026-01-21 05:38:00,30.76,57.48,47,0,0
2026-01-21 05:39:00,31.92,81.13,37,102.95,1
2026-01-21 05:42:00,26.61,77.18,38,81.76,1
2026-01-21 05:43:00,22.74,86.59,29,457.77,2
2026-01-21 05:44:00,30.67,80.87,37,41.03,1
2026-01-21 05:45:00,22.45,98.64,19,342.03,2
2026-01-21 05:47:00,31.03,54.89,0,31.04,0
2026-01-21 05:49:00,24.1,92.36,29,490.77,2
2026-01-21 05:49:30,34.54,39.99,40,0,0
2026-01-21 05:50:00,35.53,53.05,53,23.83,0
2026-01-21 05:50:30,27.02,92.44,15,644.56,2
2026-01-21 05:54:00,26.67,91.83,17,576.94,2
2026-01-21 05:54:30,35.38,43.78,51,12.93,0
2026-01-21 05:58:00,28.38,83.01,45,22.49,1
2026-01-21 05:59:00,31,69.28,33,65.07,1
2026-01-21 06:00:00,27.48,90.36,19,603.47,2
2026-01-21 06:02:00,24.57,89.26,16,275.81,2
2026-01-21 06:05:00,33.94,44.22,41,2.94,0
2026-01-21 06:09:00,21.7,93.83,25,512.55,2
2026-01-21 06:10:00,33.99,53.21,52,29.7,0
2026-01-21 06:11:00,30.57,53.02,48,33.41,0
2026-01-21 06:12:00,35.58,59.17,50,0,0
2026-01-21 06:17:00,32.07,41.13,42,7.96,0
2026-01-21 06:21:00,26.46,93.88,22,208.41,2
2026-01-21 06:22:00,31.49,90.52,37,0,1
2026-01-21 06:23:00,34.76,58.98,51,0,0
2026-01-21 06:26:00,32.49,77.78,39,22.44,1
2026-01-21 06:28:00,28.83,79.22,39,66.2,1
2026-01-21 06:29:00,26.42,75.41,36,89.44,1
2026-01-21 06:29:30,34.62,53.58,48,0,0
2026-01-21 06:30:00,25.03,90.42,28,308.27,2
2026-01-21 06:30:30,30,95.62,34,49.92,1
2026-01-21 06:32:00,24.8,88.04,0,326.65,2
2026-01-21 06:36:00,32.82,57.99,48,0.24,0
2026-01-21 06:41:00,24.71,89.83,38,301.63,2
2026-01-21 06:41:30,24.54,88.47,15,684.88,2
2026-01-21 06:44:00,22.19,91.46,25,458.73,2
2026-01-21 06:46:00,31.57,87.89,41,102.58,1
2026-01-21 06:49:00,30.18,79.35,43,21.51,1
2026-01-21 06:51:00,32.93,51.37,47,23.87,0
2026-01-21 06:53:00,27.41,95.35,14,735.48,2
2026-01-21 06:53:30,29.36,54.66,55,4.33,0
2026-01-21 06:54:00,25.08,85.64,31,181.63,2
2026-01-21 06:55:00,32.34,51.3,50,11.83,0
2026-01-21 07:05:00,26.2,86.41,16,0,2
2026-01-21 07:07:00,30.41,86.91,36,70.74,1
2026-01-21 07:07:30,28.91,70.27,42,102.88,1
2026-01-21 07:09:00,31.22,47.64,48,0,0
2026-01-21 07:13:00,32.78,52.56,49,0,0
2026-01-21 07:16:00,27.11,81.72,39,78.6,1
2026-01-21 07:18:00,22.61,94.69,23,428.16,2
2026-01-21 07:20:00,25.22,80.73,9,496.62,2
2026-01-21 07:24:00,31.78,57.18,49,0,0
2026-01-21 07:28:00,28.71,70.38,34,50.92,1
2026-01-21 07:30:00,30.76,46.43,43,32.19,0
2026-01-21 07:33:00,33.83,43.1,42,0,0
2026-01-21 07:42:00,30.48,74.4,40,57.22,1
2026-01-21 07:42:30,0,99.03,0,521.05,2
2026-01-21 07:48:00,33.8,49.93,51,0,0
2026-01-21 07:48:20,31.85,37.05,52,6.93,0
2026-01-21 07:48:40,29.67,39.61,55,18.93,0
2026-01-21 07:49:00,23.86,91.67,19,441.32,2
2026-01-21 07:51:00,26.84,86.38,23,414.51,2
2026-01-21 07:52:00,31.16,47.11,48,0,0
2026-01-21 07:54:00,25.25,92.24,27,456.16,2
2026-01-21 07:56:00,25.87,80.46,39,42.17,1
2026-01-21 07:57:00,35.72,51,51,22.02,0
2026-01-21 08:01:00,27.83,82.24,36,47.87,1
2026-01-21 08:03:00,31.49,45.82,51,0,0
2026-01-21 08:04:00,25.9,101.44,31,149.96,2
2026-01-21 08:09:00,28.25,88.67,32,14.71,1
2026-01-21 08:15:00,36.18,53.47,45,0,0
2026-01-21 08:15:30,25.81,93.28,22,583.99,2
2026-01-21 08:16:00,30.02,88.65,41,71.18,1
2026-01-21 08:17:00,33.24,56.07,47,30.19,0
2026-01-21 08:24:00,25.94,92.44,12,361.73,2
2026-01-21 08:26:00,31.1,77.91,33,50.14,1
2026-01-21 08:27:00,35.33,44.64,44,0,0
2026-01-21 08:28:00,0,0,39,56.57,1
2026-01-21 08:29:00,27.86,72.38,38,34.72,1
2026-01-21 08:34:00,23.63,92.37,24,175.46,2
2026-01-21 08:37:00,23.64,100.72,27,422.84,2
2026-01-21 08:40:00,35.31,37.46,45,0,0
2026-01-21 08:42:00,32.33,41.64,43,0,0
2026-01-21 08:44:00,26.12,86.89,31,105.38,2
2026-01-21 08:45:00,32.77,49.8,52,24.66,0
2026-01-21 08:49:00,33.99,65.66,42,0,0
2026-01-21 08:50:00,24.93,99.19,31,281.49,2
2026-01-21 08:54:00,32.56,48.28,44,27.62,0
2026-01-21 08:58:00,27.1,76.49,42,34.14,1
2026-01-21 08:59:00,33.37,44.23,45,0,0
2026-01-21 09:00:00,27.71,77.35,37,40.62,1
2026-01-21 09:00:30,29.76,91.53,36,91.01,1
2026-01-21 09:02:00,24.32,100.7,24,504.3,2
2026-01-21 09:02:30,30.16,66.48,42,45.7,1
2026-01-21 09:03:00,30.32,40.42,44,50.79,0
2026-01-21 09:04:00,31.11,56.08,44,21.4,0
2026-01-21 09:05:00,29.91,81.24,42,25.45,1
2026-01-21 09:08:00,30.34,58.49,50,0,0
2026-01-21 09:09:00,23.55,82.83,30,466.39,2
2026-01-21 09:09:30,23.05,91.24,13,592.29,2
2026-01-21 09:14:00,35.28,44.28,50,0,0
2026-01-21 09:15:00,28.66,69.93,37,53.64,1
2026-01-21 09:15:30,26.59,97.15,16,673.71,2
2026-01-21 09:18:00,34.62,51.82,49,13.92,0
2026-01-21 09:28:00,32.89,52.36,50,0,0
2026-01-21 09:28:30,34.96,47.46,43,0,0
2026-01-21 09:31:00,0,103.34,28,770.11,2
2026-01-21 09:31:30,26.75,77.42,42,61.96,1
2026-01-21 09:36:00,29.04,87.03,42,40.28,1
2026-01-21 09:39:00,30.48,75.23,39,29.2,1
2026-01-21 09:41:00,26.23,91.1,0,649.73,2
2026-01-21 09:49:00,34.49,40.28,45,0,0
2026-01-21 09:50:00,33.82,45.6,49,6.78,0
2026-01-21 09:51:00,28.41,94.57,28,663.02,2
2026-01-21 09:54:00,29.63,70.06,33,71.31,1
2026-01-21 09:56:00,23.78,88.26,0,193.72,2
2026-01-21 09:57:00,23.97,85.22,16,360.53,2
2026-01-21 10:00:00,35.17,59.88,49,0,0
2026-01-21 10:04:00,33.06,60.84,0,33.68,0
2026-01-21 10:05:00,32.03,89.13,35,59.35,1
2026-01-21 10:05:30,28.45,72.45,37,55.22,1
2026-01-21 10:06:00,30.74,87.68,33,65.12,1
2026-01-21 10:09:00,28.71,79.87,38,137.95,1
2026-01-21 10:14:00,24,85.25,22,406.94,2
2026-01-21 10:17:00,25.34,92.6,19,0,2
2026-01-21 10:19:00,34.18,42.24,49,0,0
2026-01-21 10:19:30,29.91,54.45,50,0,0
2026-01-21 10:20:00,30.31,46.31,46,0,0
2026-01-21 10:24:00,27.16,89.39,43,63.59,1
2026-01-21 10:28:00,26.83,83.72,20,531.49,2
2026-01-21 10:28:30,30.72,86.55,41,50.16,1
2026-01-21 10:30:00,25.61,84.57,37,40.38,1
2026-01-21 10:30:20,30.6,75.18,32,46.94,1
2026-01-21 10:30:40,26.09,89.3,0,761.29,2
2026-01-21 10:32:00,22.37,96.79,18,0,2
2026-01-21 10:34:00,0,55.33,48,30.11,0
2026-01-21 10:34:30,33.81,51.32,40,0,0
2026-01-21 10:39:00,28.06,76.56,37,121.46,1
2026-01-21 10:42:00,27.06,90.91,39,79.71,1
2026-01-21 10:43:00,33.12,56.39,49,0,0
2026-01-21 10:46:00,0,46.87,51,1.1,0
2026-01-21 10:51:00,26.42,79.23,40,8.56,1
2026-01-21 10:52:00,32.91,54.97,48,15.6,0
2026-01-21 10:54:00,34.28,59.78,50,0,0
2026-01-21 10:59:00,32.21,41.47,47,8.92,0
2026-01-21 11:00:00,29.37,77.42,35,4.75,1
2026-01-21 11:04:00,33.15,40.16,42,0,0
2026-01-21 11:06:00,25.81,99.37,14,695.72,2
2026-01-21 11:07:00,25.6,92.89,21,221.9,2
2026-01-21 11:12:00,27.41,90.85,19,741.07,2
2026-01-21 11:15:00,27.15,72.73,35,107.94,1
2026-01-21 11:15:30,25.94,96.75,30,173.09,2
2026-01-21 11:16:00,33.52,60.31,48,0,0
2026-01-21 11:18:00,36.42,41.76,46,17.04,0
2026-01-21 11:19:00,26.63,68.26,39,43.02,1
2026-01-21 11:21:00,28.72,84.45,36,66.05,1
2026-01-21 11:22:00,25.87,0,21,178.49,2
2026-01-21 11:23:00,33.17,54.56,49,12.75,0
2026-01-21 11:26:00,30.96,88.18,34,75.6,1
2026-01-21 11:26:20,24.88,0,11,800.63,2
2026-01-21 11:26:40,23.15,94.13,25,141.01,2
2026-01-21 11:37:00,33.82,60.55,46,0,0
2026-01-21 11:37:30,32.45,73.78,42,86.17,1
2026-01-21 11:39:00,31.15,42.06,48,0,0
