timestamp,satellite_prn,satellite_elevation_deg,satellite_azimuth_deg,temperature_C,humidity_%,rain_intensity_mm_hr,rain_sensor_value,snr_measured_dbhz,label
2026-02-15 03:38,31.28,31.24,263.07,32.41,86.04,1.01,49.43,41,1
2026-02-20 08:21,21.62,23.09,27.65,30.48,45.08,0.35,0.0,44,0
2026-01-21 09:36,2.97,0.0,328.27,28.08,82.41,3.92,67.02,36,1
2026-02-27 05:06,13.53,13.29,342.82,24.88,90.59,15.46,285.56,16,2
2026-02-23 12:28,8.44,51.04,27.31,34.8,51.5,0.7,12.64,43,0
2026-03-02 06:24,8.54,0.0,100.86,35.64,41.94,0.71,18.35,51,0
2026-02-10 21:17,7.37,58.99,211.68,29.02,81.43,3.02,49.39,35,1
2026-02-02 19:36,28.29,67.2,109.67,31.22,52.75,0.2,8.93,44,0
2026-02-14 22:23,30.29,65.97,190.89,32.08,69.59,0.0,75.6,40,1
2026-01-21 14:47,24.99,10.66,332.13,28.06,90.95,2.4,74.31,36,1
2026-02-10 17:41,14.58,51.72,79.88,27.68,98.48,19.04,382.49,24,2
2026-03-02 04:22,11.04,55.22,250.26,22.59,92.11,33.78,665.21,10,2
2026-03-03 02:48,16.69,21.47,109.26,28.4,84.52,4.33,98.67,36,1
2026-02-23 22:54,30.45,83.58,332.15,28.21,85.22,4.59,93.56,35,1
2026-02-03 02:10,13.93,17.37,288.13,32.93,0.0,0.65,11.29,47,0
2026-02-05 02:19,7.62,9.4,111.14,25.62,88.43,23.35,461.92,22,2
2026-02-05 00:44,23.85,67.29,67.54,32.93,56.41,0.53,33.9,53,0
2026-02-16 19:08,5.19,34.97,124.64,34.73,61.18,0.0,0.0,45,0
2026-01-23 03:37,4.74,65.42,16.22,30.62,49.18,0.43,21.25,47,0
2026-01-21 05:50,8.62,50.93,344.68,25.94,97.34,34.47,674.78,15,2
2026-01-21 19:11,24.11,5.29,46.3,27.13,96.46,7.52,153.96,22,2
2026-01-27 18:36,17.11,6.24,271.38,32.76,46.42,0.11,26.46,44,0
2026-02-28 16:16,30.77,79.45,173.75,34.6,55.15,0.0,4.92,47,0
2026-02-12 18:26,17.78,57.83,312.75,25.04,91.43,34.58,685.02,11,2
2026-01-24 13:09,14.11,77.62,186.05,31.43,71.54,4.16,94.72,44,1
2026-02-01 08:47,23.33,37.85,299.35,26.87,74.15,0.63,35.43,42,1
2026-02-24 09:18,14.35,26.66,230.74,27.95,71.39,2.01,57.45,44,1
2026-02-02 00:50,13.67,36.69,204.49,24.22,96.54,26.33,533.24,17,2
2026-02-18 07:53,2.9,10.77,0.0,35.19,53.73,0.0,7.24,46,0
2026-02-22 10:06,3.14,8.49,295.76,26.73,87.3,2.6,65.56,36,1
2026-01-23 23:36,24.68,42.43,113.62,31.21,55.05,1.15,0.0,47,0
2026-02-16 15:10,2.4,16.52,220.6,30.51,82.69,1.74,64.11,35,1
2026-02-13 23:56,26.93,34.58,225.16,32.45,58.59,0.26,0.0,47,0
2026-02-12 04:08,22.99,29.86,141.6,32.06,79.18,1.81,38.85,45,1
2026-02-24 11:48,27.54,19.34,155.45,0.0,80.96,1.59,34.93,39,1
2026-03-02 18:26,0.99,82.86,74.56,32.08,48.63,0.0,0.0,50,0
2026-02-03 01:45,18.87,68.77,53.95,34.14,56.43,0.28,5.82,45,0
2026-02-22 13:09,1.15,45.15,285.23,22.32,92.63,29.93,590.97,15,2
2026-01-26 09:25,11.62,76.74,85.58,27.19,87.5,33.45,641.29,21,2
2026-02-25 05:58,9.24,85.46,175.73,27.57,87.71,19.72,371.37,25,2
2026-02-08 22:54,3.71,84.99,221.13,32.05,84.53,0.0,75.31,45,1
2026-02-03 21:07,6.95,53.93,0.0,31.2,87.15,2.65,63.08,0,1
2026-02-27 01:36,3.19,34.96,196.63,25.04,97.46,17.84,361.9,23,2
2026-02-02 13:38,4.32,60.02,-0.93,30.72,53.14,0.0,0.0,52,0
2026-02-20 23:39,15.81,8.0,335.85,28.0,77.83,5.25,119.27,40,1
2026-01-30 20:54,32.1,71.32,47.13,25.59,83.39,26.67,574.27,26,2
2026-02-05 21:53,1.01,15.75,128.25,27.9,100.74,11.51,250.4,21,2
2026-01-25 23:33,0.0,31.45,104.06,30.41,89.38,4.5,101.98,32,1
2026-02-25 16:02,9.64,8.95,5.32,35.14,52.19,0.0,16.18,46,0
2026-02-23 02:30,18.01,44.81,0.0,35.5,58.44,0.06,0.0,50,0
2026-03-03 23:45,4.23,0.0,225.79,25.7,73.0,3.31,37.35,42,1
2026-01-27 09:46,6.67,52.02,309.66,34.56,59.37,0.67,0.0,44,0
2026-02-20 07:44,17.44,62.89,346.36,25.75,95.3,17.04,300.49,20,2
2026-02-14 07:38,10.0,14.84,110.96,25.72,77.26,3.64,83.17,35,1
2026-01-24 09:15,21.65,53.81,42.84,27.44,73.55,4.65,61.98,37,1
2026-03-02 14:59,6.4,75.3,141.43,26.75,87.14,5.86,0.0,36,1
2026-01-26 01:16,26.08,20.71,262.96,31.02,41.2,0.0,29.78,47,0
2026-01-24 20:05,7.01,43.32,97.71,27.13,95.45,3.99,76.08,0,1
2026-01-22 05:48,3.63,80.6,290.4,30.38,87.08,0.15,36.54,44,1
2026-01-30 01:08,25.61,12.53,71.04,32.54,83.76,0.98,15.38,33,1
2026-02-20 11:53,18.72,22.27,157.85,33.88,52.17,0.0,0.0,49,0
2026-03-02 13:35,24.02,63.91,0.0,26.73,86.93,20.37,431.25,31,2
2026-03-03 07:40,15.76,34.2,44.15,31.42,61.19,0.0,0.0,48,0
2026-01-24 22:01,28.65,36.57,248.06,23.41,93.64,33.75,668.02,13,2
2026-02-12 19:51,31.07,43.58,87.28,28.27,0.0,4.88,104.34,42,1
2026-02-22 22:40,11.16,48.06,120.67,24.05,99.06,22.1,0.0,18,2
2026-01-21 15:32,24.87,49.21,222.73,35.0,40.59,0.0,21.13,49,0
2026-02-20 15:26,6.44,10.13,47.18,0.0,41.53,0.5,0.0,48,0
2026-02-17 22:32,9.73,43.14,0.0,23.46,93.18,19.87,359.64,24,2
2026-02-13 04:55,26.58,42.47,45.61,23.38,86.94,13.78,254.71,22,2
2026-02-07 23:20,22.23,34.23,3.08,33.49,56.38,0.7,0.0,50,0
2026-01-27 13:20,0.39,67.85,159.16,26.57,75.18,1.87,78.78,41,1
2026-02-11 06:00,20.85,70.34,275.37,26.14,91.85,9.07,200.5,29,2
2026-02-17 05:31,29.55,10.76,303.42,31.93,45.58,0.0,0.04,42,0
2026-02-23 20:34,9.78,73.97,282.54,26.74,77.48,2.55,76.89,39,1
2026-02-01 08:13,11.21,25.1,199.63,33.24,0.0,0.0,0.0,42,0
2026-02-14 08:24,9.63,71.74,359.49,29.73,86.27,4.71,80.11,39,1
2026-01-27 02:19,24.95,19.18,245.75,24.02,92.13,18.16,339.97,19,2
2026-01-25 22:02,14.57,39.83,249.42,34.6,44.68,0.0,0.0,45,0
2026-02-15 21:09,13.26,77.32,105.14,30.14,48.57,0.0,19.74,44,0
2026-01-22 17:50,13.72,29.16,100.55,22.4,93.31,9.97,171.4,14,2
2026-03-02 07:20,27.0,0.0,102.9,30.73,44.19,0.0,0.0,45,0
2026-01-20 02:58,10.02,70.12,210.04,32.53,0.0,0.0,0.0,46,0
2026-02-14 02:53,25.79,72.25,12.03,26.44,91.64,15.87,335.97,29,2
2026-02-01 10:33,32.29,17.56,76.06,27.12,83.02,2.85,81.04,42,1
2026-02-20 05:07,5.51,0.0,270.89,32.0,47.0,0.63,0.0,45,0
2026-02-19 01:19,16.93,36.15,0.0,22.04,91.22,38.37,754.18,10,2
2026-02-03 20:43,9.06,57.48,154.23,29.43,76.47,1.21,22.29,37,1
2026-02-17 05:08,27.24,15.63,352.04,35.18,53.08,1.11,23.11,43,0
2026-02-07 17:34,2.33,71.48,0.0,26.78,86.71,7.62,148.89,20,2
2026-02-14 17:12,3.48,75.8,235.9,22.96,89.19,26.09,493.54,0,2
2026-02-01 20:10,4.29,34.87,156.97,27.78,77.98,1.96,83.2,37,1
2026-02-16 08:55,18.59,45.13,0.0,29.97,59.79,0.62,26.51,53,0
2026-02-27 19:32,10.15,76.4,180.56,30.33,45.52,0.0,0.0,49,0
2026-02-07 17:19,12.65,79.03,315.96,23.41,100.73,33.15,662.41,13,2
2026-01-29 11:45,13.72,33.45,22.87,33.48,48.27,0.0,1.09,44,0
2026-02-27 00:23,15.05,58.98,339.75,29.74,82.87,3.07,53.95,45,1
2026-02-14 08:51,17.55,25.1,171.41,31.12,83.24,1.59,55.17,40,1
2026-02-09 16:45,8.03,46.68,6.02,22.25,87.94,35.0,681.74,13,2
2026-01-24 00:51,18.95,73.54,356.14,28.56,0.0,4.6,82.18,38,1
2026-02-16 01:29,15.81,46.17,281.94,32.01,48.44,0.44,0.0,50,0
2026-01-26 19:43,29.88,45.21,307.93,30.88,82.06,4.04,100.96,36,1
2026-01-29 14:19,25.45,65.46,177.56,34.36,52.94,0.0,0.0,49,0
2026-02-14 06:00,5.3,66.13,21.36,24.83,99.65,32.7,653.94,15,2
2026-02-24 20:58,31.63,75.95,0.0,27.49,95.41,35.01,667.03,16,2
2026-01-28 11:50,24.55,28.22,273.18,33.47,44.71,0.13,0.0,45,0
2026-02-20 03:04,11.32,53.53,289.09,34.64,57.45,0.0,0.0,47,0
2026-01-28 17:40,22.49,75.54,18.18,21.99,101.29,21.92,472.18,20,2
2026-02-18 12:08,24.19,7.52,106.02,30.14,41.1,0.85,19.51,50,0
2026-02-23 10:04,26.45,56.25,155.23,27.65,93.5,6.97,128.7,24,2
2026-02-07 04:35,2.06,76.49,194.04,34.52,55.2,0.05,33.0,49,0
2026-02-24 20:24,28.88,78.33,7.3,26.97,69.89,3.78,92.5,40,1
2026-02-02 23:52,8.33,83.16,67.76,27.77,73.64,2.1,49.18,41,1
2026-02-16 22:10,30.69,25.34,158.98,23.52,91.1,20.28,405.58,17,2
2026-02-12 19:52,11.03,58.22,43.08,35.54,40.34,0.87,6.02,46,0
2026-01-20 16:59,26.75,35.01,178.21,31.28,57.4,0.41,19.06,48,0
2026-02-18 23:29,23.36,59.49,282.41,26.06,74.85,1.65,34.53,48,1
2026-01-20 16:06,13.21,41.82,0.0,26.02,93.22,16.64,320.8,27,2
2026-02-18 05:40,17.97,47.36,78.51,28.07,66.73,0.59,17.42,41,1
2026-02-25 05:03,17.18,47.03,251.93,28.48,0.0,3.57,102.11,40,1
2026-01-23 19:07,14.98,24.98,314.94,32.46,58.06,0.59,5.51,43,0
2026-02-09 18:24,17.04,44.74,169.07,23.99,90.12,28.05,557.58,29,2
2026-02-12 09:36,22.96,84.88,253.21,31.9,72.86,2.73,51.0,44,1
2026-02-15 00:26,16.4,15.4,346.23,32.5,49.13,0.0,5.76,49,0
2026-02-17 18:45,24.31,41.88,285.29,27.94,82.9,4.73,98.84,0,1
2026-02-01 20:45,16.17,38.91,90.34,25.67,96.75,37.25,756.64,8,2
2026-01-25 21:30,2.57,65.39,104.57,34.42,0.0,0.42,8.2,49,0
2026-02-21 06:02,23.76,71.24,146.4,29.96,49.45,0.8,0.0,51,0
2026-01-25 22:47,19.51,48.99,233.98,22.8,97.38,6.63,0.0,23,2
2026-02-06 13:06,7.97,19.32,198.87,29.66,80.19,3.33,56.74,40,1
2026-01-21 04:59,15.44,45.83,244.65,23.76,90.72,16.05,304.92,21,2
2026-02-14 15:10,24.54,49.5,350.58,28.01,86.7,1.42,15.83,42,1
2026-01-31 14:17,9.23,0.0,291.66,35.45,55.86,0.0,7.67,52,0
2026-01-22 05:23,15.75,35.72,0.0,35.63,44.56,0.49,21.66,39,0
2026-03-02 19:36,14.63,22.1,234.63,23.31,0.0,10.82,266.17,25,2
2026-02-28 20:32,3.95,80.58,0.0,35.35,46.53,0.0,0.0,52,0
2026-02-24 10:13,12.52,11.41,109.68,29.97,70.97,0.48,4.84,35,1
2026-01-21 12:55,21.74,28.66,220.39,33.32,54.32,0.8,0.0,46,0
2026-02-10 17:08,25.45,21.07,285.32,23.19,100.89,13.18,274.19,30,2
2026-03-01 09:58,16.91,56.86,221.75,33.05,53.66,0.0,0.0,48,0
2026-02-09 15:30,26.02,41.81,189.38,30.58,46.39,0.0,30.09,44,0
2026-02-13 10:18,16.68,39.59,221.01,23.83,90.08,25.08,530.76,22,2
2026-02-24 07:02,11.1,59.05,84.97,32.41,49.81,0.91,0.0,47,0
2026-03-01 11:55,0.0,46.84,208.64,34.78,42.57,0.39,1.99,41,0
2026-02-28 13:03,28.9,21.75,291.89,28.4,66.94,4.19,122.64,33,1
2026-02-28 22:02,8.28,78.49,50.25,29.2,70.37,1.26,28.88,44,1
2026-01-22 09:43,13.35,83.28,209.54,26.48,90.37,24.9,481.0,35,2
2026-02-23 23:33,16.75,23.86,201.3,34.63,60.43,0.95,1.43,53,0
2026-01-24 21:06,16.73,26.28,269.97,28.64,89.04,3.31,112.21,33,1
2026-02-17 06:54,13.87,71.36,300.99,34.99,57.86,0.49,15.48,44,0
2026-03-04 17:32,5.94,83.01,164.13,27.24,80.28,3.3,58.41,42,1
2026-02-28 07:01,20.3,66.98,265.03,31.33,54.87,0.24,27.37,48,0
2026-02-24 21:25,8.63,0.0,146.82,27.98,88.48,5.65,94.3,37,1
2026-02-17 19:04,11.76,33.38,300.12,23.06,96.18,15.56,329.55,15,2
2026-02-01 21:11,26.88,52.56,125.87,32.17,67.13,0.07,0.0,45,0
2026-02-22 16:11,11.27,74.66,117.4,27.83,93.69,30.91,615.74,31,2
2026-01-26 21:14,2.14,61.64,334.87,25.46,87.65,13.39,228.77,22,2
2026-02-21 08:02,31.42,52.58,320.74,34.6,57.09,0.0,34.77,45,0
2026-01-23 04:27,26.52,55.21,49.63,33.5,46.72,0.0,0.0,46,0
2026-03-03 19:00,10.94,62.97,296.49,26.73,88.15,1.21,27.09,41,1
2026-02-27 16:56,23.56,17.88,269.78,32.65,38.63,0.46,0.0,46,0
2026-02-23 15:02,2.26,81.01,209.19,33.08,56.8,0.57,16.08,48,0
2026-02-01 06:31,7.09,10.77,348.97,28.27,74.05,1.71,19.1,41,1
2026-02-19 03:20,29.65,44.25,167.12,33.03,59.17,0.0,0.09,51,0
2026-02-18 09:00,18.34,13.91,208.81,22.41,89.19,37.92,730.61,21,2
2026-01-26 06:33,2.7,0.0,51.02,25.03,96.66,28.85,571.74,17,2
2026-01-27 19:45,16.5,21.68,313.26,32.0,51.61,0.55,21.01,49,0
2026-01-30 21:54,31.78,52.15,325.38,33.7,48.2,0.0,9.64,47,0
2026-02-13 02:57,16.41,45.13,20.59,25.75,99.56,28.36,547.79,22,2
2026-02-22 07:42,18.0,69.58,247.91,31.31,51.44,0.0,32.97,45,0
2026-02-25 20:59,25.68,79.17,290.57,0.0,0.0,1.38,38.6,42,1
2026-02-10 17:22,3.04,50.1,230.74,31.21,51.66,1.09,1.65,44,0
2026-02-18 18:41,26.6,27.51,331.0,26.53,80.35,4.4,42.45,43,1
2026-02-02 05:03,26.7,24.21,93.04,27.21,93.69,22.78,461.21,15,2
2026-01-24 23:35,29.25,0.0,336.48,33.29,50.96,0.28,30.58,50,0
2026-02-22 22:24,23.52,71.6,340.5,33.17,57.49,0.0,0.0,45,0
2026-01-22 20:53,26.91,17.62,288.09,32.54,69.96,1.64,20.09,37,1
2026-02-28 16:57,29.59,31.5,4.39,31.74,50.93,0.88,0.0,43,0
2026-02-20 15:05,8.36,63.09,57.6,22.92,85.86,6.76,156.94,30,2
2026-01-20 02:41,6.43,19.43,244.07,25.81,85.97,22.63,443.69,30,2
2026-02-25 15:07,1.88,79.04,287.3,25.55,82.92,30.26,647.13,13,2
2026-02-03 18:45,22.35,21.95,0.0,31.45,49.81,0.0,12.84,43,0
2026-01-30 19:09,31.26,6.11,64.58,35.11,56.12,0.0,0.0,40,0
2026-02-15 13:02,17.7,19.2,9.76,24.31,93.36,13.84,254.8,18,2
2026-01-24 03:37,27.77,63.73,272.33,35.03,55.06,0.25,0.0,50,0
2026-01-30 14:00,24.73,60.83,334.98,35.07,61.68,0.0,0.0,49,0
2026-01-24 06:03,0.6,42.92,150.29,29.05,49.48,0.0,18.58,43,0
2026-02-06 03:45,29.02,39.88,237.85,30.59,59.34,1.1,1.04,44,0
2026-01-25 00:05,2.62,78.78,54.05,26.53,89.34,19.38,379.6,22,2
2026-02-26 18:09,29.13,13.76,259.89,30.82,45.69,0.0,6.96,43,0
2026-01-30 18:02,11.98,70.23,114.02,34.32,0.0,0.0,0.0,48,0
2026-02-08 04:26,15.89,82.87,316.8,32.3,53.0,0.0,29.39,49,0
2026-02-09 07:41,2.58,23.97,44.83,28.79,81.67,1.2,0.0,41,1
2026-02-09 18:44,21.73,19.37,273.73,24.16,97.09,13.49,267.16,28,2
2026-01-26 16:00,27.35,37.69,73.34,25.11,95.11,38.85,762.86,14,2
2026-01-23 22:19,4.23,62.13,226.84,32.92,57.26,0.58,0.0,50,0
2026-02-13 06:11,15.55,56.27,303.81,30.71,58.0,0.08,12.35,44,0
2026-02-07 11:06,32.05,13.04,166.31,28.11,87.86,29.92,587.25,14,2
2026-02-02 21:55,4.35,6.83,301.44,30.13,79.3,4.13,83.49,29,1
2026-01-23 22:49,10.23,68.95,186.35,23.9,95.58,39.55,780.67,19,2
2026-02-02 02:37,8.25,14.27,323.92,26.84,99.53,38.02,763.37,11,2
2026-02-08 01:25,31.69,69.93,0.0,33.53,56.29,0.0,11.32,50,0
2026-01-30 20:40,11.26,42.96,319.52,32.01,52.74,0.71,0.0,49,0
2026-02-24 12:03,9.65,20.09,270.42,24.49,100.49,16.83,373.85,16,2
2026-02-04 21:59,17.17,81.62,320.56,27.25,68.68,1.15,30.25,42,1
2026-02-28 12:35,23.25,18.2,305.77,34.99,49.47,0.0,0.0,45,0
2026-02-22 21:51,31.02,72.81,120.36,30.33,47.02,0.94,12.58,50,0
2026-02-24 04:24,1.12,76.21,115.94,28.32,0.0,2.47,79.27,37,1
2026-01-25 04:52,27.58,48.54,143.49,0.0,68.45,2.08,19.08,34,1
2026-02-23 04:18,17.3,76.89,51.94,35.86,53.13,0.0,8.82,50,0
2026-01-24 07:04,21.23,64.6,262.77,30.6,47.93,0.0,0.0,45,0
2026-02-10 11:24,30.97,10.01,173.21,27.75,80.68,2.2,24.6,40,1
2026-02-01 09:51,17.44,78.94,231.64,31.68,43.86,0.0,11.03,46,0
2026-02-12 11:35,28.7,46.7,253.36,30.89,48.28,0.36,0.0,44,0
2026-01-23 10:05,28.02,12.25,318.1,30.93,87.07,4.1,96.05,40,1
2026-01-29 15:53,17.6,0.0,94.74,31.03,44.26,0.75,18.74,53,0
2026-01-30 05:38,25.82,49.87,263.86,31.77,79.84,2.98,79.87,40,1
2026-02-13 22:23,9.47,60.91,211.42,28.5,89.92,0.0,123.55,21,2
2026-03-03 08:59,22.73,77.78,163.08,29.81,58.64,0.0,6.91,52,0
2026-02-24 08:44,27.39,56.93,212.28,32.05,79.58,3.68,56.05,39,1
2026-01-21 11:12,0.0,0.0,344.41,25.11,0.0,23.5,500.08,25,2
2026-01-27 19:39,13.25,40.08,185.82,25.1,93.11,0.0,403.34,25,2
2026-02-15 23:28,3.67,28.35,171.48,23.47,82.72,36.02,713.88,14,2
2026-01-28 11:55,29.86,60.28,344.5,29.9,61.49,0.0,11.95,45,0
2026-02-03 06:15,27.63,26.51,295.71,34.62,49.17,0.73,9.97,47,0
2026-02-12 05:12,22.27,23.02,0.0,33.05,49.19,1.02,0.0,48,0
2026-02-21 03:59,20.91,35.04,269.47,30.63,77.01,1.15,2.3,43,1
2026-01-26 22:34,3.17,18.27,157.81,33.8,51.47,0.0,28.6,46,0
2026-02-04 22:24,29.72,78.32,129.92,0.0,61.05,0.05,0.0,50,0
2026-01-24 02:05,21.04,73.72,229.37,31.51,83.5,1.82,65.53,41,1
2026-02-08 14:00,17.93,29.15,222.78,23.68,88.37,26.29,522.77,17,2
2026-02-10 09:30,30.54,43.01,2.01,26.54,77.96,2.38,26.55,43,1
2026-02-15 03:52,10.12,59.13,308.17,32.49,0.0,0.0,0.0,46,0
2026-03-02 19:42,17.16,16.05,5.11,32.01,56.15,0.0,0.0,48,0
2026-01-20 13:58,25.81,79.96,205.47,27.6,82.84,9.36,198.14,29,2
2026-02-19 22:17,18.77,26.33,322.24,30.03,73.23,1.96,0.0,33,1
2026-02-02 19:49,21.8,12.96,266.94,28.83,73.55,2.65,0.0,35,1
2026-03-03 08:35,0.0,66.45,335.16,32.71,53.54,0.11,0.0,41,0
2026-02-26 12:33,7.81,15.42,27.66,28.06,70.2,4.37,76.52,40,1
2026-02-20 02:26,5.13,61.4,316.21,23.79,88.88,37.32,770.0,0,2
2026-02-07 20:07,12.96,73.19,88.54,31.44,83.09,2.87,101.7,41,1
2026-01-30 18:32,3.4,5.3,16.16,25.85,88.07,26.06,0.0,12,2
2026-02-24 00:34,17.85,57.66,143.53,32.98,43.53,0.0,18.61,42,0
2026-03-01 08:10,11.56,64.9,333.68,35.42,56.97,0.0,0.0,43,0
2026-02-26 04:10,8.81,26.25,167.79,32.56,51.97,0.0,0.0,41,0
2026-02-24 19:22,8.06,58.18,65.54,0.0,93.56,38.44,745.76,20,2
2026-02-26 20:12,16.53,58.06,296.71,28.26,0.0,1.33,4.35,38,1
2026-02-01 15:08,8.13,65.3,12.99,32.28,46.5,0.29,8.35,41,0
2026-02-22 07:37,6.84,34.46,341.35,33.21,50.37,0.0,0.0,51,0
2026-02-15 06:20,3.01,62.49,196.14,22.46,88.48,32.35,636.9,22,2
2026-02-12 21:57,1.78,71.63,191.98,24.61,100.81,37.4,714.69,15,2
2026-02-11 06:38,25.15,71.42,249.66,31.31,73.53,4.04,77.31,35,1
2026-02-06 11:51,25.9,78.97,25.26,29.8,76.11,2.95,77.0,39,1
2026-02-15 02:45,32.38,55.29,0.0,30.11,77.8,3.57,34.43,38,1
2026-01-29 01:42,14.98,18.65,159.34,31.13,54.58,0.43,26.45,46,0
2026-01-25 03:07,8.11,3.19,142.83,27.26,88.8,1.73,17.45,39,1
2026-01-23 18:15,26.36,7.32,329.27,27.15,86.29,17.98,365.28,18,2
2026-02-27 15:55,28.32,45.22,76.67,23.79,97.06,14.79,292.0,24,2
2026-02-26 04:47,27.53,28.84,165.6,26.87,75.85,3.55,104.08,34,1
2026-03-01 06:20,32.16,75.39,268.18,35.77,56.08,0.0,5.16,47,0
2026-02-27 13:24,7.81,12.58,94.01,23.0,99.72,5.52,136.05,25,2
2026-01-31 10:19,20.29,48.96,311.11,22.82,88.16,38.29,766.76,12,2
2026-02-10 08:47,2.05,61.57,143.8,26.72,101.67,6.49,141.13,30,2
2026-03-01 20:14,28.08,54.41,234.7,33.21,42.69,0.26,0.0,46,0
2026-03-04 02:01,24.11,20.78,272.94,27.08,88.39,24.61,505.22,13,2
2026-02-18 23:18,2.79,68.52,184.41,22.4,0.0,21.01,422.2,25,2
2026-01-20 17:58,7.61,62.49,256.49,26.02,70.0,2.21,94.07,35,1
2026-01-25 04:47,29.38,48.4,24.18,32.98,56.9,0.39,10.03,45,0
2026-02-07 16:45,15.6,46.99,188.25,26.12,96.04,7.12,181.25,32,2
2026-02-21 04:57,3.03,33.72,195.21,32.82,61.11,0.14,0.0,41,0
2026-02-22 06:07,28.78,47.2,358.68,26.59,97.6,30.88,631.78,15,2
2026-02-11 11:38,18.22,7.09,227.46,32.66,40.7,0.36,10.53,42,0
2026-02-12 14:43,25.15,63.85,116.83,25.52,86.22,32.76,680.98,27,2
2026-02-15 23:08,19.48,6.74,84.29,34.16,57.91,0.0,8.61,46,0
2026-02-19 16:54,0.0,78.46,235.25,36.4,47.06,0.0,5.54,48,0
2026-02-27 07:41,0.88,0.0,273.13,25.33,94.23,33.48,663.23,17,2
2026-02-13 08:26,13.55,12.61,214.34,29.11,79.07,3.56,50.46,32,1
2026-02-10 08:47,8.79,62.79,185.94,24.09,83.1,23.32,474.77,21,2
2026-01-26 14:15,20.17,48.38,162.27,34.17,48.62,1.46,0.0,41,0
2026-03-02 13:06,24.35,60.9,153.9,26.92,92.64,28.11,577.89,12,2
2026-02-20 18:12,20.57,6.83,37.09,23.15,99.92,26.47,544.29,21,2
2026-02-25 18:50,7.4,11.46,71.95,0.0,47.49,0.03,17.88,46,0
2026-02-10 01:39,7.63,40.22,345.29,29.48,86.78,2.23,57.1,31,1
2026-02-24 02:50,20.19,55.37,96.16,22.35,103.95,21.28,419.99,23,2
2026-02-25 13:16,22.87,13.67,214.75,37.81,51.74,0.97,32.84,49,0
2026-02-08 09:11,29.64,23.41,309.54,36.15,48.3,0.01,0.0,47,0
2026-02-26 17:43,14.42,55.12,170.21,33.78,43.74,0.52,0.0,44,0
2026-01-28 12:24,26.18,26.21,40.62,22.62,95.81,36.57,726.39,15,2
2026-02-02 20:38,12.69,7.48,162.15,23.5,91.67,10.09,191.68,16,2
2026-02-03 14:16,2.3,38.19,42.81,26.42,80.73,9.71,189.86,25,2
2026-03-04 10:46,30.97,77.74,0.0,27.45,79.37,4.21,79.32,37,1
2026-02-20 00:17,23.13,0.0,338.13,29.81,86.97,1.39,43.99,36,1
2026-02-14 22:23,28.48,36.87,134.1,33.4,47.37,0.0,6.32,46,0
2026-02-20 07:28,3.13,6.04,25.93,0.0,79.24,3.82,34.62,37,1
2026-02-13 09:06,26.06,66.19,94.53,28.63,90.83,3.09,51.55,46,1
2026-02-05 02:16,3.05,0.0,187.85,23.96,93.96,36.7,707.63,12,2
2026-02-09 21:17,25.34,10.81,251.58,28.51,77.09,0.46,28.44,40,1
2026-02-04 20:19,29.22,0.0,317.68,26.48,83.44,4.17,72.43,35,1
2026-01-27 19:39,18.1,80.27,59.0,26.29,72.18,4.21,78.27,37,1
2026-02-27 15:45,20.63,85.0,270.77,32.02,44.44,0.0,0.0,44,0
2026-03-03 04:49,11.22,7.95,121.65,27.49,89.44,29.24,578.76,6,2
2026-02-22 22:58,20.87,30.13,109.08,26.07,96.11,32.78,662.97,10,2
2026-02-03 05:41,5.62,26.78,89.47,25.36,96.71,11.42,242.02,17,2
2026-01-23 08:35,9.74,18.49,268.49,30.66,46.43,0.07,7.19,50,0
2026-02-03 05:50,8.76,41.99,228.28,25.56,0.0,23.43,465.61,22,2
2026-01-28 12:32,27.54,62.25,2.36,31.37,40.51,0.0,0.0,39,0
2026-02-05 09:53,5.94,77.38,-4.72,24.87,101.23,37.45,723.58,16,2
2026-02-19 19:19,8.03,69.52,192.95,35.04,38.83,0.0,0.0,46,0
2026-02-28 19:18,2.51,13.74,193.37,30.64,52.19,0.0,0.0,49,0
2026-02-03 06:02,28.22,14.08,199.08,25.0,97.88,7.99,163.59,35,2
2026-01-23 23:07,3.71,0.0,21.91,26.7,76.29,4.83,85.56,33,1
2026-01-24 00:08,27.93,24.34,202.8,31.92,86.76,1.09,0.0,0,1
2026-02-20 13:38,19.8,45.03,49.48,28.45,75.94,2.74,80.18,39,1
2026-02-15 18:25,16.53,56.53,221.78,32.92,41.49,0.0,0.0,53,0
2026-02-28 08:22,11.23,80.5,29.92,27.43,92.4,2.09,42.8,37,1
2026-02-02 06:55,20.38,40.6,253.31,26.24,77.63,1.96,33.01,44,1
2026-02-01 07:20,32.03,6.79,131.28,28.02,96.91,21.96,448.84,17,2
2026-02-12 03:02,0.0,31.76,307.9,26.7,92.84,22.43,434.81,10,2
2026-01-28 13:58,6.4,39.91,96.2,27.02,81.0,4.51,110.07,40,1
2026-03-01 08:48,6.84,62.7,246.37,26.59,91.51,20.18,374.73,31,2
2026-03-01 17:22,23.77,56.39,197.83,30.5,92.32,4.58,116.99,39,1
2026-02-21 08:43,0.0,80.21,332.18,30.08,84.85,3.92,98.31,36,1
2026-03-02 04:42,6.3,14.0,6.28,35.68,41.71,0.0,16.15,49,0
