Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
370141,33.0,57.4,0,0,36,36,38,37,38,37,38,36,35,,,,,,,36.77777777777778,1.1944444444444453,9,0.3333333333333357
372142,33.2,57.2,0,0,35,36,37,37,37,37,38,36,35,,,,,,,36.44444444444444,1.0277777777777777,9,-0.3333333333333357
374142,33.2,57.1,0,0,35,36,35,36,37,37,38,36,35,,,,,,,36.111111111111114,1.1111111111111127,9,-0.3333333333333286
376142,33.3,56.7,0,0,36,36,34,36,37,37,38,36,35,,,,,,,36.111111111111114,1.3611111111111132,9,0.0
378138,33.3,56.4,0,0,36,36,34,36,37,36,38,36,35,,,,,,,36.0,1.2500000000000033,9,-0.11111111111111427
380141,33.4,56.1,0,0,36,36,35,36,37,36,37,36,35,,,,,,,36.0,0.49999999999999944,9,0.0
382143,33.7,55.8,0,0,35,36,34,35,37,36,37,36,35,,,,,,,35.666666666666664,1.0,9,-0.3333333333333357
384142,33.5,55.6,0,0,35,35,34,34,37,36,37,36,35,,,,,,,35.44444444444444,1.277777777777779,9,-0.22222222222222143
386142,33.8,55.2,0,0,36,35,34,35,37,36,37,36,35,,,,,,,35.666666666666664,1.0,9,0.22222222222222143
388143,33.7,55.1,0,0,35,34,35,35,36,36,37,35,35,,,,,,,35.333333333333336,0.750000000000001,9,-0.3333333333333286
390141,33.7,55.0,0,0,35,33,35,36,36,36,37,35,35,,,,,,,35.333333333333336,1.2500000000000002,9,0.0
392141,33.7,54.9,0,0,36,33,35,36,36,36,37,35,35,,,,,,,35.44444444444444,1.2777777777777775,9,0.11111111111110716
394142,33.8,54.7,0,0,36,34,35,35,36,36,37,35,35,,,,,,,35.44444444444444,0.7777777777777771,9,0.0
396142,33.6,54.8,0,0,36,35,35,35,36,36,37,35,35,,,,,,,35.55555555555556,0.5277777777777782,9,0.11111111111111427
398140,33.7,54.8,0,0,36,35,35,35,36,36,37,35,34,,,,,,,35.44444444444444,0.7777777777777778,9,-0.11111111111111427
400142,33.7,54.7,0,0,37,34,35,35,36,36,37,35,34,,,,,,,35.44444444444444,1.2777777777777777,9,0.0
402141,33.7,54.6,0,0,37,35,34,35,36,36,37,35,34,,,,,,,35.44444444444444,1.2777777777777781,9,0.0
404143,33.8,54.3,0,0,37,36,33,35,36,36,36,35,34,,,,,,,35.333333333333336,1.5000000000000018,9,-0.11111111111110716
406145,33.7,54.4,0,0,36,36,34,34,36,36,36,35,34,,,,,,,35.22222222222222,0.9444444444444441,9,-0.11111111111111427
408142,33.8,54.2,0,0,36,35,35,34,36,36,36,35,34,,,,,,,35.22222222222222,0.6944444444444438,9,0.0
410140,33.7,54.4,0,0,36,34,37,33,36,36,36,35,34,,,,,,,35.22222222222222,1.6944444444444433,9,0.0
412144,33.6,54.5,0,0,36,34,37,34,36,36,36,35,34,,,,,,,35.333333333333336,1.2500000000000009,9,0.11111111111111427
414143,33.6,54.7,0,0,36,34,36,35,35,35,36,35,34,,,,,,,35.111111111111114,0.611111111111112,9,-0.22222222222222143
416142,33.7,55.0,0,0,36,35,35,35,35,35,36,35,34,,,,,,,35.111111111111114,0.3611111111111125,9,0.0
418144,33.7,55.2,0,0,36,35,35,35,36,35,37,35,34,,,,,,,35.333333333333336,0.7500000000000017,9,0.22222222222222143
420143,33.5,55.2,0,0,36,35,35,35,36,35,37,35,34,,,,,,,35.333333333333336,0.7500000000000017,9,0.0
422144,33.6,55.3,0,0,35,35,36,35,36,36,36,35,34,,,,,,,35.333333333333336,0.5000000000000004,9,0.0
424144,33.6,55.3,0,0,35,35,35,35,36,37,36,35,34,,,,,,,35.333333333333336,0.7499999999999996,9,0.0
426140,33.6,55.3,0,0,35,28,35,35,36,37,36,35,34,,,,,,,34.55555555555556,6.777777777777784,9,-0.7777777777777786
428136,33.4,55.5,0,0,36,28,35,36,37,37,36,35,34,,,,,,,34.888888888888886,7.611111111111113,9,0.3333333333333286
430112,33.6,55.5,0,0,37,28,36,37,38,36,36,35,34,,,,,,,35.22222222222222,8.694444444444446,9,0.3333333333333357
432120,33.6,55.6,0,0,37,35,37,37,38,35,36,35,34,,,,,,,36.0,1.75,9,0.7777777777777786
434115,33.5,55.5,0,0,37,36,37,35,38,35,35,36,34,,,,,,,35.888888888888886,1.6111111111111112,9,-0.11111111111111427
436108,33.7,55.3,0,0,36,36,36,34,36,35,36,36,34,,,,,,,35.44444444444444,0.7777777777777777,9,-0.44444444444444287
438104,33.8,55.3,0,0,35,36,35,35,35,35,36,36,34,,,,,,,35.22222222222222,0.4444444444444449,9,-0.22222222222222143
440092,33.7,55.7,0,0,34,35,36,35,33,34,35,35,34,,,,,,,34.55555555555556,0.7777777777777786,9,-0.6666666666666643
442085,33.8,55.9,0,0,34,35,35,35,33,34,35,35,34,,,,,,,34.44444444444444,0.527777777777778,9,-0.11111111111111427
444081,33.7,56.1,0,0,33,35,35,34,33,34,35,35,34,,,,,,,34.22222222222222,0.6944444444444435,9,-0.22222222222222143
446081,33.9,56.0,0,0,34,35,35,34,34,34,35,34,34,,,,,,,34.333333333333336,0.24999999999999925,9,0.11111111111111427
448078,34.0,55.9,0,0,34,35,35,34,34,35,34,34,34,,,,,,,34.333333333333336,0.25000000000000033,9,0.0
450080,34.0,55.8,0,0,35,34,35,34,34,34,34,34,34,,,,,,,34.22222222222222,0.1944444444444438,9,-0.11111111111111427
452079,34.0,55.6,0,0,35,34,34,35,34,35,35,34,34,,,,,,,34.44444444444444,0.2777777777777777,9,0.22222222222222143
454079,34.0,55.5,0,0,35,34,35,35,35,35,35,34,34,,,,,,,34.666666666666664,0.2500000000000001,9,0.22222222222222143
456079,34.0,55.2,0,0,35,35,35,35,35,36,36,34,34,,,,,,,35.0,0.5000000000000004,9,0.3333333333333357
458080,33.9,55.0,0,0,35,35,35,35,35,36,35,34,34,,,,,,,34.888888888888886,0.3611111111111104,9,-0.11111111111111427
460079,33.9,54.7,0,0,35,37,36,36,35,36,36,35,34,,,,,,,35.55555555555556,0.7777777777777778,9,0.6666666666666714
462078,34.0,54.4,0,0,37,37,36,36,35,36,37,36,34,,,,,,,36.0,1.0000000000000036,9,0.44444444444444287
464078,33.9,54.3,0,0,36,37,37,37,35,37,38,36,35,,,,,,,36.44444444444444,1.0277777777777772,9,0.44444444444444287
466077,33.8,54.2,0,0,36,37,37,37,36,38,37,36,35,,,,,,,36.55555555555556,0.7777777777777781,9,0.11111111111111427
468079,33.6,54.2,0,0,36,38,36,37,36,37,38,35,35,,,,,,,36.44444444444444,1.2777777777777766,9,-0.11111111111111427
470079,33.7,54.1,0,0,36,37,36,38,36,36,38,35,35,,,,,,,36.333333333333336,1.2500000000000004,9,-0.11111111111110716
472079,33.7,54.1,0,0,37,37,36,37,36,36,38,35,35,,,,,,,36.333333333333336,1.0000000000000004,9,0.0
474078,33.5,54.0,0,0,36,37,37,36,36,37,38,36,35,,,,,,,36.44444444444444,0.7777777777777773,9,0.11111111111110716
476079,33.6,54.0,0,0,36,38,37,36,37,38,37,36,35,,,,,,,36.666666666666664,0.9999999999999999,9,0.22222222222222143
478077,33.4,54.1,0,0,36,38,37,37,37,39,38,36,35,,,,,,,37.0,1.4999999999999993,9,0.3333333333333357
480077,33.5,54.0,0,0,36,39,37,37,37,39,38,36,35,,,,,,,37.111111111111114,1.8611111111111116,9,0.11111111111111427
482077,33.5,54.0,0,0,36,39,38,36,36,39,38,36,35,,,,,,,37.0,2.249999999999999,9,-0.11111111111111427
484079,33.4,54.2,0,0,36,39,38,36,36,40,38,37,35,,,,,,,37.22222222222222,2.6944444444444438,9,0.22222222222222143
486078,33.1,54.4,0,0,35,38,37,37,36,40,37,37,35,,,,,,,36.888888888888886,2.3611111111111085,9,-0.3333333333333357
488079,33.2,54.4,0,0,35,38,36,37,37,40,37,37,35,,,,,,,36.888888888888886,2.361111111111108,9,0.0
490078,33.1,54.4,0,0,35,38,37,38,37,40,35,37,35,,,,,,,36.888888888888886,2.8611111111111116,9,0.0
492079,33.0,54.6,0,0,36,38,37,37,37,39,36,37,35,,,,,,,36.888888888888886,1.3611111111111107,9,0.0
494078,33.1,54.7,0,0,36,38,36,37,36,38,37,36,35,,,,,,,36.55555555555556,1.0277777777777777,9,-0.3333333333333286
496078,33.0,54.8,0,0,36,37,35,37,36,37,37,36,35,,,,,,,36.22222222222222,0.6944444444444438,9,-0.3333333333333357
498078,33.0,54.8,0,0,37,36,35,37,36,36,38,36,35,,,,,,,36.22222222222222,0.9444444444444432,9,0.0
500078,33.0,54.9,0,0,38,36,36,38,37,37,38,38,35,,,,,,,37.0,1.2499999999999993,9,0.7777777777777786
502078,33.0,55.0,0,0,38,37,37,39,37,36,38,38,35,,,,,,,37.22222222222222,1.4444444444444444,9,0.22222222222222143
504078,33.0,55.2,0,0,39,36,37,40,37,36,37,38,35,,,,,,,37.22222222222222,2.444444444444443,9,0.0
506078,32.9,55.4,0,0,38,36,37,39,38,36,37,38,35,,,,,,,37.111111111111114,1.611111111111113,9,-0.11111111111110716
508078,32.8,55.5,0,0,38,37,37,39,38,36,37,37,35,,,,,,,37.111111111111114,1.3611111111111116,9,0.0
510078,32.8,55.6,0,0,39,37,37,38,39,37,37,38,35,,,,,,,37.44444444444444,1.5277777777777777,9,0.3333333333333286
512078,32.8,55.7,0,0,40,38,37,37,39,38,37,36,35,,,,,,,37.44444444444444,2.2777777777777874,9,0.0
514078,32.7,56.0,0,0,39,38,38,36,40,38,37,37,35,,,,,,,37.55555555555556,2.2777777777777866,9,0.11111111111111427
516078,32.7,56.1,0,0,38,38,38,36,39,37,37,36,35,,,,,,,37.111111111111114,1.6111111111111114,9,-0.44444444444444287
518079,32.6,56.1,0,0,37,37,37,37,38,37,37,36,35,,,,,,,36.77777777777778,0.694444444444445,9,-0.3333333333333357
520078,32.7,56.1,0,0,38,37,37,37,37,37,37,36,35,,,,,,,36.77777777777778,0.6944444444444456,9,0.0
522078,32.5,56.1,0,0,39,37,36,37,39,37,37,37,35,,,,,,,37.111111111111114,1.6111111111111127,9,0.3333333333333357
524079,32.6,56.1,0,0,39,37,37,36,39,36,37,39,35,,,,,,,37.22222222222222,2.194444444444444,9,0.11111111111110716
526078,32.5,56.2,0,0,38,37,37,38,38,36,38,39,35,,,,,,,37.333333333333336,1.5000000000000009,9,0.11111111111111427
528077,32.5,56.3,0,0,37,37,38,38,36,37,38,39,35,,,,,,,37.22222222222222,1.444444444444445,9,-0.11111111111111427
530076,32.5,56.4,0,0,36,36,38,39,35,38,37,38,35,,,,,,,36.888888888888886,2.1111111111111107,9,-0.3333333333333357
532078,32.5,56.4,0,0,36,36,38,38,36,38,37,38,35,,,,,,,36.888888888888886,1.3611111111111112,9,0.0
534078,32.4,56.6,0,0,36,36,37,37,36,36,36,37,35,,,,,,,36.22222222222222,0.44444444444444337,9,-0.6666666666666643
536078,32.3,56.7,0,0,35,36,36,37,37,36,36,38,35,,,,,,,36.22222222222222,0.9444444444444441,9,0.0
538078,32.4,56.8,0,0,36,36,37,37,37,36,37,38,35,,,,,,,36.55555555555556,0.7777777777777781,9,0.3333333333333357
540078,32.3,56.8,0,0,37,36,37,37,38,36,37,39,35,,,,,,,36.888888888888886,1.3611111111111098,9,0.3333333333333286
542077,32.2,56.9,0,0,37,35,38,37,38,36,38,38,35,,,,,,,36.888888888888886,1.611111111111111,9,0.0
544077,32.3,56.9,0,0,38,35,38,37,37,37,38,37,35,,,,,,,36.888888888888886,1.3611111111111098,9,0.0
546077,32.4,56.9,0,0,37,35,39,37,38,37,39,36,35,,,,,,,37.0,2.2499999999999987,9,0.11111111111111427
548078,32.2,57.0,0,0,37,36,39,38,37,36,38,36,35,,,,,,,36.888888888888886,1.611111111111109,9,-0.11111111111111427
550078,32.2,57.0,0,0,37,37,38,38,38,37,38,37,35,,,,,,,37.22222222222222,0.9444444444444438,9,0.3333333333333357
552078,32.3,56.9,0,0,37,37,38,38,37,38,38,38,35,,,,,,,37.333333333333336,1.0000000000000004,9,0.11111111111111427
554078,32.1,57.0,0,0,38,38,38,38,37,38,37,39,35,,,,,,,37.55555555555556,1.2777777777777743,9,0.22222222222222143
556078,32.2,57.0,0,0,37,36,38,37,36,38,37,38,35,,,,,,,36.888888888888886,1.1111111111111103,9,-0.6666666666666714
558076,32.2,57.1,0,0,37,37,36,37,36,38,36,38,35,,,,,,,36.666666666666664,0.9999999999999989,9,-0.22222222222222143
560077,32.2,57.1,0,0,36,37,36,38,37,38,37,38,35,,,,,,,36.888888888888886,1.1111111111111105,9,0.22222222222222143
562078,32.1,57.3,0,0,37,38,37,39,37,37,37,38,35,,,,,,,37.22222222222222,1.1944444444444442,9,0.3333333333333357
564079,32.1,57.3,0,0,37,36,37,38,37,37,37,39,35,,,,,,,37.0,1.2500000000000004,9,-0.22222222222222143
566079,32.1,57.3,0,0,38,35,37,38,37,37,37,40,35,,,,,,,37.111111111111114,2.3611111111111125,9,0.11111111111111427
568079,32.2,57.3,0,0,38,34,38,38,37,36,37,40,35,,,,,,,37.0,3.2499999999999996,9,-0.11111111111111427
570079,32.2,57.3,0,0,38,35,38,38,37,35,37,39,35,,,,,,,36.888888888888886,2.3611111111111107,9,-0.11111111111111427
572079,32.2,57.3,0,0,38,36,38,37,37,36,37,38,35,,,,,,,36.888888888888886,1.1111111111111105,9,0.0
574078,32.2,57.4,0,0,38,37,38,36,37,37,38,38,35,,,,,,,37.111111111111114,1.1111111111111118,9,0.22222222222222854
576078,32.4,57.2,0,0,37,38,38,37,37,37,38,38,35,,,,,,,37.22222222222222,0.9444444444444412,9,0.11111111111110716
578078,32.3,57.2,0,0,36,38,39,38,36,37,39,38,35,,,,,,,37.333333333333336,2.000000000000002,9,0.11111111111111427
580079,32.4,57.2,0,0,36,37,38,38,35,37,39,38,35,,,,,,,37.0,2.0000000000000018,9,-0.3333333333333357
582079,32.2,57.3,0,0,37,37,38,39,35,37,39,38,35,,,,,,,37.22222222222222,2.1944444444444433,9,0.22222222222222143
584079,32.4,57.2,0,0,38,36,37,39,36,37,39,39,35,,,,,,,37.333333333333336,2.2499999999999996,9,0.11111111111111427
586079,32.3,57.2,0,0,39,37,37,39,37,37,38,38,35,,,,,,,37.44444444444444,1.5277777777777763,9,0.11111111111110716
588078,32.3,57.2,0,0,37,37,37,38,37,36,38,37,35,,,,,,,36.888888888888886,0.8611111111111104,9,-0.5555555555555571
590078,32.4,57.2,0,0,36,37,36,38,37,37,37,37,35,,,,,,,36.666666666666664,0.7499999999999997,9,-0.22222222222222143
592078,32.4,57.2,0,0,35,37,37,37,37,38,37,38,35,,,,,,,36.77777777777778,1.1944444444444429,9,0.11111111111111427
594077,32.4,57.3,0,0,35,37,36,38,36,38,36,38,35,,,,,,,36.55555555555556,1.5277777777777788,9,-0.22222222222222143
596079,32.2,57.4,0,0,36,38,36,38,36,38,36,38,35,,,,,,,36.77777777777778,1.4444444444444446,9,0.22222222222222143
598078,32.3,57.4,0,0,36,37,36,38,36,37,36,39,35,,,,,,,36.666666666666664,1.4999999999999996,9,-0.11111111111111427
600078,32.2,57.5,0,0,37,38,36,38,36,37,36,38,35,,,,,,,36.77777777777778,1.1944444444444446,9,0.11111111111111427
602077,32.2,57.6,0,0,36,38,36,37,37,36,36,38,35,,,,,,,36.55555555555556,1.0277777777777775,9,-0.22222222222222143
604078,32.2,57.7,0,0,36,38,36,37,37,37,36,38,35,,,,,,,36.666666666666664,0.9999999999999973,9,0.11111111111110716
606077,32.1,57.7,0,0,36,37,36,38,37,38,36,40,35,,,,,,,37.0,2.250000000000001,9,0.3333333333333357
608077,32.2,57.8,0,0,36,37,37,39,36,38,36,39,36,,,,,,,37.111111111111114,1.6111111111111123,9,0.11111111111111427
610077,32.2,58.0,0,0,36,37,37,39,36,38,36,38,36,,,,,,,37.0,1.2500000000000007,9,-0.11111111111111427
612078,32.1,58.0,0,0,36,38,36,38,36,37,36,38,36,,,,,,,36.77777777777778,0.9444444444444439,9,-0.22222222222222143
614078,32.1,58.0,0,0,36,37,36,38,36,38,36,39,36,,,,,,,36.888888888888886,1.36111111111111,9,0.11111111111110716
616078,32.1,58.1,0,0,36,37,36,38,36,38,36,39,36,,,,,,,36.888888888888886,1.36111111111111,9,0.0
618078,32.1,58.1,0,0,36,37,37,38,37,37,36,38,36,,,,,,,36.888888888888886,0.6111111111111112,9,0.0
620078,32.2,58.1,0,0,37,37,37,38,37,37,37,37,36,,,,,,,37.0,0.25000000000000044,9,0.11111111111111427
622077,32.1,58.1,0,0,37,37,37,37,39,36,37,37,36,,,,,,,37.0,0.7499999999999996,9,0.0
624077,32.1,58.2,0,0,37,36,36,37,38,36,38,38,36,,,,,,,36.888888888888886,0.861111111111112,9,-0.11111111111111427
626078,32.1,58.3,0,0,37,36,36,37,38,37,38,38,36,,,,,,,37.0,0.7500000000000021,9,0.11111111111111427
628079,32.0,58.5,0,0,37,36,36,37,38,37,37,36,36,,,,,,,36.666666666666664,0.5000000000000003,9,-0.3333333333333357
630078,32.1,58.7,0,0,37,36,36,37,38,36,36,36,36,,,,,,,36.44444444444444,0.5277777777777772,9,-0.22222222222222143
632109,32.2,58.9,0,0,38,37,37,38,39,35,36,36,36,,,,,,,36.888888888888886,1.611111111111107,9,0.44444444444444287
634141,32.0,59.0,0,0,38,37,37,38,39,36,37,37,36,,,,,,,37.22222222222222,0.9444444444444445,9,0.3333333333333357
636141,32.1,59.1,0,0,37,38,37,39,39,36,37,38,36,,,,,,,37.44444444444444,1.2777777777777763,9,0.22222222222222143
638140,32.0,59.1,0,0,37,38,37,38,38,37,37,38,36,,,,,,,37.333333333333336,0.5000000000000004,9,-0.11111111111110716
640140,32.2,59.1,0,0,38,38,36,38,36,37,37,38,36,,,,,,,37.111111111111114,0.8611111111111126,9,-0.22222222222222143
642140,32.1,59.2,0,0,38,37,35,38,35,37,37,38,36,,,,,,,36.77777777777778,1.4444444444444438,9,-0.3333333333333357
644141,32.0,59.4,0,0,38,38,36,37,36,37,37,38,36,,,,,,,37.0,0.7500000000000007,9,0.22222222222222143
646147,31.9,59.5,0,0,37,38,36,37,37,37,37,38,36,,,,,,,37.0,0.5,9,0.0
648144,32.1,59.3,0,0,37,39,37,36,38,37,37,38,36,,,,,,,37.22222222222222,0.9444444444444433,9,0.22222222222222143
650147,31.9,59.4,0,0,37,38,36,36,39,37,37,38,36,,,,,,,37.111111111111114,1.1111111111111107,9,-0.11111111111110716
652144,32.0,59.3,0,0,37,37,36,36,39,37,37,38,36,,,,,,,37.0,0.9999999999999996,9,-0.11111111111111427
654145,32.0,59.4,0,0,38,37,37,37,39,37,37,38,36,,,,,,,37.333333333333336,0.7500000000000004,9,0.3333333333333357
656145,31.9,59.5,0,0,38,37,37,38,39,37,37,38,36,,,,,,,37.44444444444444,0.7777777777777772,9,0.11111111111110716
658146,31.9,59.5,0,0,37,37,37,39,39,37,37,38,36,,,,,,,37.44444444444444,1.0277777777777772,9,0.0
660147,31.9,59.5,0,0,36,37,36,39,39,37,37,38,36,,,,,,,37.22222222222222,1.4444444444444438,9,-0.22222222222222143
662147,32.0,59.4,0,0,36,36,36,37,39,37,37,38,36,,,,,,,36.888888888888886,1.1111111111111125,9,-0.3333333333333357
664145,31.9,59.5,0,0,37,36,37,36,39,37,37,38,36,,,,,,,37.0,1.0,9,0.11111111111111427
666148,31.9,59.3,0,0,36,35,37,36,38,37,37,38,36,,,,,,,36.666666666666664,1.0000000000000007,9,-0.3333333333333357
668144,32.0,59.2,0,0,36,36,39,37,38,37,37,38,36,,,,,,,37.111111111111114,1.1111111111111112,9,0.44444444444444997
670149,31.7,59.4,0,0,36,36,37,37,38,37,37,38,36,,,,,,,36.888888888888886,0.6111111111111115,9,-0.22222222222222854
672147,31.8,59.3,0,0,36,37,36,36,38,37,36,38,36,,,,,,,36.666666666666664,0.7499999999999993,9,-0.22222222222222143
674147,31.7,59.4,0,0,36,36,36,36,38,37,36,38,36,,,,,,,36.55555555555556,0.7777777777777781,9,-0.11111111111110716
676148,31.7,59.4,0,0,37,37,37,36,38,37,36,38,36,,,,,,,36.888888888888886,0.6111111111111107,9,0.3333333333333286
678148,31.9,59.3,0,0,37,35,38,37,38,37,36,38,36,,,,,,,36.888888888888886,1.1111111111111114,9,0.0
680148,31.7,59.4,0,0,37,36,37,38,38,37,36,38,36,,,,,,,37.0,0.7500000000000021,9,0.11111111111111427
682148,31.7,59.4,0,0,37,36,36,39,38,37,36,38,36,,,,,,,37.0,1.2500000000000013,9,0.0
684147,31.8,59.3,0,0,38,37,37,40,38,37,36,38,36,,,,,,,37.44444444444444,1.527777777777781,9,0.44444444444444287
686146,31.6,59.4,0,0,38,38,37,38,38,37,36,38,36,,,,,,,37.333333333333336,0.7499999999999967,9,-0.11111111111110716
688147,31.6,59.6,0,0,38,38,38,38,38,37,36,38,36,,,,,,,37.44444444444444,0.7777777777777815,9,0.11111111111110716
690146,31.6,59.6,0,0,36,39,37,37,38,37,36,38,36,,,,,,,37.111111111111114,1.1111111111111107,9,-0.3333333333333286
692147,31.8,59.6,0,0,37,39,37,37,37,37,36,38,36,,,,,,,37.111111111111114,0.8611111111111098,9,0.0
694150,31.7,59.8,0,0,38,39,37,37,37,37,36,38,36,,,,,,,37.22222222222222,0.9444444444444444,9,0.11111111111110716
696151,31.7,59.9,0,0,38,38,38,38,38,37,36,38,36,,,,,,,37.44444444444444,0.7777777777777815,9,0.22222222222222143
698148,31.5,59.9,0,0,38,37,38,39,38,38,36,38,36,,,,,,,37.55555555555556,1.0277777777777788,9,0.11111111111111427
700148,31.5,60.0,0,0,37,30,38,39,39,38,36,38,36,,,,,,,36.77777777777778,7.694444444444443,9,-0.7777777777777786
702146,31.5,60.0,0,0,37,30,38,38,38,38,36,38,36,,,,,,,36.55555555555556,6.777777777777777,9,-0.22222222222222143
704148,31.5,60.1,0,0,36,29,38,37,38,36,36,38,36,,,,,,,36.0,7.749999999999997,9,-0.5555555555555571
706147,31.5,60.2,0,0,36,36,38,38,37,36,36,38,36,,,,,,,36.77777777777778,0.9444444444444459,9,0.7777777777777786
708149,31.5,60.2,0,0,36,36,37,37,37,36,36,38,36,,,,,,,36.55555555555556,0.5277777777777772,9,-0.22222222222222143
710145,31.5,60.2,0,0,37,36,37,37,37,36,36,38,36,,,,,,,36.666666666666664,0.4999999999999996,9,0.11111111111110716
712146,31.4,60.3,0,0,37,30,36,38,37,36,36,38,36,,,,,,,36.0,5.749999999999997,9,-0.6666666666666643
714131,31.3,60.3,0,0,37,31,37,38,38,37,36,38,36,,,,,,,36.44444444444444,4.777777777777778,9,0.44444444444444287
716132,31.5,60.2,0,0,38,25,37,37,38,38,38,38,36,,,,,,,36.111111111111114,17.86111111111111,9,-0.3333333333333286
718100,31.4,60.2,0,0,38,31,37,37,38,38,38,38,36,,,,,,,36.77777777777778,5.194444444444441,9,0.6666666666666643
720109,31.6,60.1,0,0,38,31,37,38,37,38,38,38,36,,,,,,,36.77777777777778,5.194444444444441,9,0.0
722111,31.5,60.0,0,0,38,38,37,39,37,38,38,38,36,,,,,,,37.666666666666664,0.7499999999999994,9,0.8888888888888857
724104,31.6,60.0,0,0,38,37,37,39,38,38,38,38,36,,,,,,,37.666666666666664,0.7499999999999997,9,0.0
726097,31.7,59.9,0,0,37,33,37,39,38,38,38,38,36,,,,,,,37.111111111111114,3.1111111111111134,9,-0.55555555555555
728083,32.1,59.7,0,0,36,33,38,39,38,38,38,39,36,,,,,,,37.22222222222222,3.694444444444446,9,0.11111111111110716
730084,32.0,59.6,0,0,36,34,38,37,38,37,38,39,36,,,,,,,37.0,2.2499999999999973,9,-0.22222222222222143
732086,32.1,59.4,0,0,37,38,38,35,38,37,38,39,36,,,,,,,37.333333333333336,1.4999999999999987,9,0.3333333333333357
734085,32.2,59.1,0,0,37,38,38,35,37,37,38,39,36,,,,,,,37.22222222222222,1.4444444444444429,9,-0.11111111111111427
736081,32.2,59.0,0,0,37,38,38,36,36,38,38,38,36,,,,,,,37.22222222222222,0.9444444444444448,9,0.0
738082,32.4,58.8,0,0,37,38,38,37,36,38,38,37,36,,,,,,,37.22222222222222,0.6944444444444442,9,0.0
740083,32.5,58.5,0,0,37,38,38,36,37,37,37,37,36,,,,,,,37.0,0.5000000000000002,9,-0.22222222222222143
742084,32.6,58.3,0,0,37,38,37,36,37,37,37,37,36,,,,,,,36.888888888888886,0.36111111111111116,9,-0.11111111111111427
744084,32.6,58.1,0,0,38,37,37,36,37,36,38,37,36,,,,,,,36.888888888888886,0.6111111111111112,9,0.0
746081,32.8,57.9,0,0,38,36,38,37,37,35,39,37,36,,,,,,,37.0,1.5,9,0.11111111111111427
748083,32.7,57.8,0,0,38,36,38,37,38,36,39,36,36,,,,,,,37.111111111111114,1.3611111111111085,9,0.11111111111111427
750081,32.9,57.5,0,0,37,37,37,37,37,37,38,37,36,,,,,,,37.0,0.24999999999999967,9,-0.11111111111111427
752080,33.0,57.3,0,0,37,39,37,38,38,39,37,38,36,,,,,,,37.666666666666664,0.9999999999999993,9,0.6666666666666643
754079,33.0,57.2,0,0,36,39,36,38,37,39,36,39,36,,,,,,,37.333333333333336,2.0,9,-0.3333333333333286
756079,33.2,57.2,0,0,37,37,37,37,37,38,37,39,36,,,,,,,37.22222222222222,0.6944444444444453,9,-0.11111111111111427
758081,33.3,57.0,0,0,37,36,36,37,36,36,37,40,36,,,,,,,36.77777777777778,1.6944444444444486,9,-0.44444444444444287
760081,33.3,57.0,0,0,37,35,36,37,36,36,37,39,36,,,,,,,36.55555555555556,1.277777777777774,9,-0.22222222222222143
762080,33.5,56.8,0,0,36,37,36,37,36,36,38,38,36,,,,,,,36.666666666666664,0.750000000000001,9,0.11111111111110716
764081,33.7,56.5,0,0,35,36,37,37,35,36,38,36,36,,,,,,,36.22222222222222,0.9444444444444446,9,-0.44444444444444287
766080,33.8,56.0,0,0,35,37,37,36,35,37,39,36,36,,,,,,,36.44444444444444,1.527777777777779,9,0.22222222222222143
768080,33.9,55.6,0,0,35,35,37,36,36,36,38,36,36,,,,,,,36.111111111111114,0.8611111111111143,9,-0.3333333333333286
770080,34.1,55.1,0,0,36,36,36,36,36,36,38,37,36,,,,,,,36.333333333333336,0.5000000000000004,9,0.22222222222222143
772081,34.3,54.8,0,0,36,36,37,37,37,36,38,38,36,,,,,,,36.77777777777778,0.6944444444444438,9,0.44444444444444287
774080,34.4,54.4,0,0,37,37,37,38,37,36,38,39,36,,,,,,,37.22222222222222,0.9444444444444438,9,0.44444444444444287
776081,34.6,53.9,0,0,37,36,37,38,36,37,38,38,36,,,,,,,37.0,0.7500000000000017,9,-0.22222222222222143
778081,34.7,53.4,0,0,36,37,36,38,36,38,37,38,36,,,,,,,36.888888888888886,0.8611111111111094,9,-0.11111111111111427
780081,34.8,52.9,0,0,36,37,37,37,37,38,37,37,36,,,,,,,36.888888888888886,0.3611111111111114,9,0.0
782080,35.0,52.4,0,0,36,37,37,36,38,38,38,37,36,,,,,,,37.0,0.7500000000000006,9,0.11111111111111427
