Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count
242065,24.09123966942149,92.42181818181818,40,1,20,10,19,12,24,16,8,14,35,22,29,64,24,30,25,24,171,17
244064,24.09115702479339,92.41636363636364,34,1,22,10,20,12,24,16,9,14,35,22,29,64,24,30,25,24,168,17
246064,24.091074380165292,92.41090909090909,38,1,23,11,20,12,24,16,9,14,35,22,29,64,24,30,25,24,166,17
248064,24.09099173553719,92.40545454545455,37,1,23,11,20,12,24,16,9,14,35,22,29,64,24,30,25,24,164,17
250063,24.090909090909093,92.4,42,1,23,12,21,13,24,17,9,15,35,22,29,64,24,30,25,24,162,17
252063,24.090826446280992,92.39454545454545,37,1,22,13,21,13,24,17,9,15,35,22,29,64,24,30,25,24,160,17
254063,24.090743801652895,92.38909090909091,42,1,22,13,21,13,24,17,9,15,35,22,29,64,24,30,25,24,159,17
256064,24.090661157024794,92.38363636363637,43,1,21,14,22,13,24,17,10,15,35,22,29,64,24,30,25,24,157,17
258066,24.090578512396696,92.37818181818182,37,1,21,15,22,13,24,17,10,15,35,22,29,64,24,30,25,24,155,17
260066,24.090495867768595,92.37272727272727,38,1,20,15,22,13,24,17,10,15,35,22,29,64,24,30,25,24,154,17
262064,24.090413223140498,92.36727272727273,37,1,19,15,23,13,24,18,10,15,35,22,29,64,24,30,25,24,154,17
264064,24.090330578512397,92.36181818181818,43,1,18,15,23,14,24,18,10,15,35,22,29,64,24,30,25,24,154,17
266063,24.0902479338843,92.35636363636364,43,1,17,15,23,14,24,18,10,16,35,22,29,64,24,30,25,24,154,17
268064,24.0901652892562,92.35090909090908,42,1,16,15,24,14,24,18,11,16,35,22,29,64,24,30,25,24,154,17
270063,24.0900826446281,92.34545454545454,34,1,15,16,24,14,24,18,11,16,35,22,29,64,24,30,25,24,153,17
272063,24.09,92.34,33,1,16,17,24,14,24,18,11,16,34,22,29,64,24,30,25,25,149,17
274064,24.089917355371902,92.33454545454545,38,1,18,19,25,14,24,19,11,16,34,22,29,64,24,30,25,25,145,17
276065,24.0898347107438,92.32909090909091,35,1,21,21,25,14,24,19,11,16,34,22,29,64,24,30,25,25,141,17
278066,24.089752066115704,92.32363636363637,39,1,24,24,25,14,24,19,11,16,34,22,29,64,24,30,25,26,138,17
280066,24.089669421487603,92.31818181818181,43,1,27,26,26,15,24,19,12,16,34,22,29,64,24,30,25,26,137,17
282065,24.089586776859505,92.31272727272727,37,1,30,29,26,15,23,19,12,17,34,22,29,64,24,30,25,27,137,17
284065,24.089504132231408,92.30727272727273,42,1,32,31,26,15,23,19,12,17,34,22,29,64,24,30,25,27,138,17
286157,24.089421487603307,92.30181818181818,36,1,33,32,27,15,23,20,12,17,34,22,29,64,24,30,25,27,139,17
288156,24.08933884297521,92.29636363636364,44,1,34,33,27,15,23,20,12,17,34,22,29,64,24,30,25,27,139,17
290158,24.08925619834711,92.2909090909091,43,1,34,34,27,15,23,20,12,17,34,22,29,64,24,30,25,27,139,17
292159,24.08917355371901,92.28545454545454,34,1,34,34,28,15,23,20,12,17,34,22,29,64,24,30,25,27,138,17
294159,24.08909090909091,92.28,36,1,34,33,28,15,23,20,13,17,34,22,29,64,24,30,25,27,137,17
296151,24.089008264462812,92.27454545454546,41,1,33,33,28,16,23,20,13,17,34,22,29,64,24,30,25,27,135,17
298118,24.08892561983471,92.2690909090909,38,1,32,33,29,16,23,21,13,18,34,22,29,64,24,30,25,27,134,17
300094,24.088842975206614,92.26363636363637,44,1,32,33,29,16,23,21,13,18,34,22,29,64,24,30,25,27,132,17
302082,24.088760330578513,92.25818181818182,38,1,32,33,29,16,23,21,13,18,34,22,29,64,24,30,25,28,132,17
304066,24.088677685950415,92.25272727272727,32,1,32,32,30,16,23,21,13,18,34,22,29,64,24,30,25,28,131,17
306066,24.088595041322314,92.24727272727273,41,1,31,32,30,16,23,21,14,18,34,22,29,64,24,30,25,28,129,17
308066,24.088512396694217,92.24181818181819,44,1,28,32,30,16,23,21,14,18,34,22,29,64,24,30,25,27,128,17
310069,24.088429752066116,92.23636363636363,38,1,25,31,31,16,23,22,14,18,34,22,29,64,24,30,25,27,127,17
312066,24.088347107438018,92.2309090909091,39,1,21,29,31,17,23,22,14,18,34,22,29,64,24,30,25,27,128,17
314065,24.088264462809917,92.22545454545454,38,1,18,28,31,17,23,22,14,19,34,22,29,64,24,30,25,27,130,17
316065,24.08818181818182,92.22,38,1,17,27,32,17,23,22,14,19,34,22,29,64,24,30,25,27,131,17
318065,24.08809917355372,92.21454545454546,37,1,19,28,32,17,23,22,15,19,34,22,29,64,24,30,25,27,128,17
320065,24.08801652892562,92.2090909090909,37,1,22,29,32,17,23,23,15,19,34,22,29,64,24,30,25,27,125,17
322066,24.08793388429752,92.20363636363636,32,1,26,31,32,17,23,23,15,19,34,22,29,64,24,30,25,28,123,17
324066,24.087851239669423,92.19818181818182,38,1,30,32,32,17,23,23,15,19,34,22,29,64,24,30,25,28,123,17
326066,24.087768595041325,92.19272727272727,26,1,32,33,33,18,23,23,15,19,34,22,29,64,24,30,25,28,125,17
328066,24.087685950413224,92.18727272727273,33,1,34,34,33,18,22,23,15,19,34,22,29,64,24,30,25,28,125,17
330065,24.087603305785127,92.18181818181819,43,1,34,34,33,18,22,23,16,20,34,22,29,64,24,30,25,29,125,17
332065,24.087520661157026,92.17636363636363,38,1,35,34,33,18,22,24,16,20,34,22,29,64,24,30,25,29,125,17
334065,24.087438016528928,92.17090909090909,40,1,35,35,33,18,22,24,16,20,34,22,29,64,24,30,25,29,125,17
336065,24.087355371900827,92.16545454545455,42,1,35,35,33,18,22,24,16,20,34,22,29,64,24,30,25,29,124,17
338066,24.08727272727273,92.16,40,1,35,35,33,18,22,24,16,20,34,22,29,64,24,30,25,29,124,17
340066,24.08719008264463,92.15454545454546,46,1,35,35,34,18,22,24,16,20,34,22,29,64,24,30,25,29,123,17
342066,24.08710743801653,92.14909090909092,37,1,35,35,34,19,22,24,16,20,34,22,29,64,24,30,25,29,123,17
344066,24.08702479338843,92.14363636363636,43,1,35,35,34,19,22,25,17,20,34,22,29,64,24,30,25,29,122,17
346065,24.086942148760333,92.13818181818182,40,1,35,35,34,19,22,25,17,21,34,22,29,64,24,30,25,29,121,17
348065,24.08685950413223,92.13272727272728,36,1,35,35,34,19,22,25,17,21,34,22,29,64,24,30,25,29,121,17
350065,24.086776859504134,92.12727272727273,40,1,35,35,34,19,22,25,17,21,34,22,29,64,24,30,25,29,120,17
352066,24.086694214876033,92.12181818181818,36,1,35,35,34,19,22,25,17,21,34,22,29,64,24,30,25,29,119,17
354066,24.086611570247936,92.11636363636364,39,1,35,34,35,19,22,25,17,21,34,22,29,64,24,30,25,29,119,17
356068,24.086528925619834,92.11090909090909,42,1,35,33,35,19,22,26,18,21,34,22,29,64,24,30,25,29,118,17
358066,24.086446280991737,92.10545454545455,40,1,35,32,35,20,22,26,18,21,34,22,29,64,24,30,25,29,117,17
360067,24.086363636363636,92.1,33,1,35,31,35,20,22,26,18,21,34,22,29,64,24,30,25,29,116,17
362065,24.08628099173554,92.09454545454545,40,1,35,30,35,20,22,26,18,22,34,22,29,64,24,30,25,29,115,17
364065,24.08619834710744,92.08909090909091,39,1,35,29,35,20,22,26,18,22,33,22,29,64,24,30,25,29,114,17
366159,24.08611570247934,92.08363636363636,41,1,35,29,35,20,22,26,18,22,33,22,29,64,24,30,25,29,114,17
368158,24.086033057851242,92.07818181818182,44,1,35,29,35,20,22,27,19,22,33,22,29,64,24,30,25,29,113,17
370066,24.08595041322314,92.07272727272728,36,1,35,29,35,20,22,27,19,22,33,22,29,64,24,30,25,29,113,17
372163,24.085867768595044,92.06727272727272,38,1,35,27,35,20,22,27,19,22,33,22,29,64,24,30,25,29,113,17
374159,24.085785123966943,92.06181818181818,44,1,35,25,35,20,22,27,19,22,33,22,29,64,24,30,25,29,114,17
376066,24.085702479338845,92.05636363636364,36,1,35,23,35,19,21,27,19,22,33,22,29,64,24,30,25,29,116,17
378157,24.085619834710744,92.05090909090909,38,1,35,21,34,18,21,27,19,23,33,22,29,64,24,30,25,28,118,17
380134,24.085537190082647,92.04545454545455,40,1,35,19,34,18,21,28,20,23,33,22,29,64,24,30,25,28,119,17
382159,24.085454545454546,92.04,39,1,34,18,33,18,21,28,20,23,33,22,29,64,24,30,25,28,118,17
384141,24.08537190082645,92.03454545454545,34,1,34,19,31,19,21,28,20,23,33,22,29,64,24,30,25,28,116,17
386145,24.085289256198347,92.02909090909091,33,1,34,19,30,20,21,28,20,23,33,22,29,64,24,30,25,28,113,17
388164,24.08520661157025,92.02363636363637,37,1,34,20,28,22,21,28,20,23,33,22,29,64,24,30,25,28,111,17
390107,24.08512396694215,92.01818181818182,37,1,35,19,27,24,21,29,20,23,33,22,29,64,24,30,25,28,111,17
392087,24.08504132231405,92.01272727272728,38,1,37,19,26,26,21,32,20,23,33,22,29,64,24,30,25,29,113,17
394172,24.08495867768595,92.00727272727273,31,1,37,18,25,27,22,35,20,24,33,22,29,64,24,30,25,29,116,17
396079,24.084876033057853,92.00181818181818,45,1,38,18,25,28,22,39,20,24,33,22,29,64,24,30,25,29,121,17
398081,24.084793388429752,91.99636363636364,37,1,36,19,26,28,22,43,19,23,33,22,29,64,24,30,25,30,123,17
400173,24.084710743801654,91.99090909090908,35,1,33,20,26,28,23,46,19,23,33,22,29,64,24,30,25,30,125,17
402083,24.084628099173553,91.98545454545454,37,1,30,22,27,27,23,47,19,22,33,22,29,64,24,30,25,30,127,17
404082,24.084545454545456,91.98,47,1,27,22,29,29,23,47,20,22,32,22,29,64,24,30,25,30,123,17
406112,24.08446280991736,91.97454545454545,37,1,24,22,29,31,24,44,21,24,31,23,28,64,24,30,25,30,115,17
408085,24.084380165289257,91.96909090909091,46,1,23,22,27,35,24,41,23,25,29,25,27,64,24,30,25,29,109,17
410079,24.08429752066116,91.96363636363637,44,1,22,23,24,40,24,36,26,27,28,27,25,64,24,30,25,30,105,17
412085,24.08421487603306,91.95818181818181,45,1,22,24,22,44,24,31,30,29,27,30,23,63,24,30,25,30,108,17
414081,24.08413223140496,91.95272727272727,45,1,21,27,19,44,24,27,34,29,27,32,20,62,24,30,25,30,110,17
416080,24.08404958677686,91.94727272727273,38,1,21,31,17,41,24,24,38,27,28,33,18,60,24,30,25,29,107,17
418080,24.083966942148763,91.94181818181818,28,1,21,34,16,39,24,21,40,24,29,32,17,56,24,30,25,32,316,17
420080,24.08388429752066,91.93636363636364,36,1,20,35,16,33,23,20,40,21,28,32,17,52,24,30,25,30,205,17
422081,24.083801652892564,91.9309090909091,40,1,20,37,16,29,23,20,37,19,27,33,18,47,24,30,25,29,158,17
424081,24.083719008264463,91.92545454545454,40,1,19,36,16,28,22,20,34,18,26,34,19,43,24,30,25,28,112,17
426080,24.083636363636366,91.92,37,1,19,34,17,29,22,20,30,21,24,35,20,38,25,30,25,27,81,17
428080,24.083553719008265,91.91454545454546,43,1,19,33,18,29,21,20,27,25,23,37,21,34,25,30,25,27,45,17
430081,24.083471074380167,91.9090909090909,36,1,19,33,19,31,21,21,24,29,23,37,22,30,25,30,25,27,34,17
432077,24.083388429752066,91.90363636363637,34,1,19,32,19,29,21,21,23,31,23,33,22,28,25,30,25,26,21,17
434077,24.08330578512397,91.89818181818183,40,1,20,31,20,26,22,23,22,33,24,31,22,27,25,30,25,25,15,17
436078,24.083223140495868,91.89272727272727,39,1,22,29,21,21,23,25,20,32,24,27,22,26,25,30,25,25,11,17
438080,24.08314049586777,91.88727272727273,40,1,26,28,21,17,24,29,20,28,24,25,21,26,25,30,25,25,13,17
440077,24.08305785123967,91.88181818181818,31,1,31,26,22,12,27,33,20,25,24,23,21,26,25,30,25,25,34,17
442078,24.08297520661157,91.87636363636364,44,1,36,24,23,11,28,37,20,23,23,23,20,26,26,30,25,27,77,17
444172,24.08289256198347,91.8709090909091,34,1,40,23,24,11,30,38,20,22,21,23,20,26,26,30,25,27,115,17
446168,24.082809917355373,91.86545454545454,44,1,42,23,25,12,32,37,21,22,19,24,20,26,26,30,25,28,121,17
448168,24.082727272727276,91.86,43,1,41,23,24,15,34,34,21,23,17,25,19,26,26,30,25,27,95,17
450169,24.082644628099175,91.85454545454546,39,1,39,24,24,18,33,30,20,24,15,27,19,26,26,30,25,27,59,17
452169,24.082561983471077,91.8490909090909,44,1,37,25,23,19,31,27,20,25,14,29,18,26,26,30,25,26,38,17
454171,24.082479338842976,91.84363636363636,44,1,34,25,22,21,29,24,20,26,13,30,18,26,26,30,25,25,30,17
456171,24.08239669421488,91.83818181818182,37,1,33,25,21,22,25,23,20,27,12,32,18,26,26,30,25,25,32,17
458166,24.082314049586778,91.83272727272727,31,1,32,24,22,22,22,24,20,27,12,34,17,25,26,30,25,25,35,17
460167,24.08223140495868,91.82727272727273,38,1,30,24,24,22,19,24,20,27,12,36,17,25,27,30,25,25,42,17
462167,24.08214876033058,91.82181818181819,34,1,27,25,27,22,18,25,20,27,12,38,16,25,27,30,25,25,55,17
464172,24.08206611570248,91.81636363636363,39,1,24,25,30,21,18,25,20,26,12,40,16,25,27,30,25,26,82,17
466171,24.08198347107438,91.81090909090909,43,1,21,26,35,20,18,25,20,26,11,42,16,25,27,30,25,27,128,17
468100,24.081900826446283,91.80545454545455,40,1,21,27,38,20,20,26,21,26,11,44,15,25,27,30,25,28,175,17
470159,24.081818181818182,91.8,44,1,23,27,40,23,21,28,21,25,11,45,15,25,27,30,25,29,222,17
472107,24.081735537190085,91.79454545454546,38,1,26,26,41,24,24,30,21,24,13,46,14,25,27,30,25,29,214,17
474081,24.081652892561983,91.78909090909092,36,1,30,25,38,27,26,33,22,23,15,45,14,25,27,30,25,30,194,17
476086,24.081570247933886,91.78363636363636,37,1,35,23,34,30,27,36,23,22,16,43,14,25,28,30,25,30,162,17
478083,24.081487603305785,91.77818181818182,40,1,35,22,29,31,27,39,24,21,18,40,15,25,28,30,25,29,114,17
480097,24.081404958677687,91.77272727272728,40,1,35,22,26,30,27,38,25,19,20,36,15,25,28,30,25,28,62,17
482084,24.081322314049586,91.76727272727273,38,1,34,22,21,31,24,36,25,19,19,33,16,25,28,30,25,27,53,17
484084,24.08123966942149,91.76181818181819,34,1,30,23,18,30,22,32,24,18,18,31,17,25,28,30,25,25,36,17
486084,24.081157024793388,91.75636363636363,30,1,25,23,17,30,21,26,23,18,18,29,18,25,28,30,25,24,22,17
488081,24.08107438016529,91.75090909090909,32,1,21,22,16,29,21,23,20,17,16,28,19,25,28,30,25,23,21,17
490080,24.080991735537193,91.74545454545455,36,1,20,20,16,29,23,22,18,18,16,27,20,25,28,30,25,23,24,17
492080,24.080909090909092,91.74,47,1,19,19,18,28,25,21,18,18,17,26,22,25,28,30,25,23,17,17
494083,24.080826446280994,91.73454545454545,41,1,22,17,19,27,28,22,21,18,19,26,24,25,28,30,25,23,14,17
496081,24.080743801652893,91.72909090909091,41,1,25,16,20,26,29,24,27,19,21,25,25,25,28,30,25,24,14,17
498080,24.080661157024796,91.72363636363636,40,1,29,15,23,25,30,23,34,21,22,24,26,25,28,30,25,26,23,17
500083,24.080578512396695,91.71818181818182,28,1,29,15,24,24,28,21,42,23,24,24,27,25,28,30,25,27,50,17
502079,24.080495867768597,91.71272727272728,34,1,27,15,26,24,26,20,46,26,25,23,27,25,28,30,25,28,97,17
504078,24.080413223140496,91.70727272727272,35,1,24,15,31,24,24,17,48,31,25,21,27,25,28,30,25,29,140,17
506077,24.0803305785124,91.70181818181818,44,1,20,16,37,24,20,14,47,34,25,19,27,25,27,30,25,29,200,17
508077,24.080247933884298,91.69636363636364,30,1,15,16,42,24,17,13,44,39,24,16,27,25,27,30,25,29,246,17
510078,24.0801652892562,91.69090909090909,41,1,14,17,48,24,14,13,39,46,24,13,27,25,27,30,25,29,275,17
512077,24.0800826446281,91.68545454545455,32,1,16,17,51,24,11,15,35,49,24,11,27,25,27,30,25,26,132,17
514077,24.080000000000002,91.68,31,1,20,18,51,25,11,19,30,49,25,9,27,25,27,30,25,29,260,17
516079,24.0799173553719,91.67454545454545,31,1,27,18,46,25,14,23,27,47,25,8,27,25,27,30,25,29,196,17
518084,24.079834710743803,91.66909090909091,39,1,34,19,41,25,18,28,25,41,26,7,27,25,27,30,25,30,206,17
520172,24.079752066115702,91.66363636363637,35,1,39,20,35,26,26,30,23,34,27,7,27,25,27,30,25,30,191,17
522169,24.079669421487605,91.65818181818182,43,1,43,20,31,26,33,29,23,29,27,7,27,25,27,30,25,30,218,17
524171,24.079586776859504,91.65272727272728,37,1,44,20,29,25,38,27,23,26,28,7,27,25,27,30,25,30,215,17
526167,24.079504132231406,91.64727272727274,31,1,42,21,30,24,40,25,23,24,28,7,27,25,27,30,25,29,195,17
528167,24.079421487603305,91.64181818181818,30,1,39,21,32,23,39,22,23,24,28,8,27,25,27,30,25,28,125,17
530165,24.079338842975208,91.63636363636364,33,1,34,21,34,22,34,21,23,24,29,8,27,25,27,30,25,27,97,17
532169,24.07925619834711,91.63090909090909,40,1,29,21,34,22,30,21,23,24,29,8,27,25,27,30,25,26,54,17
534171,24.07917355371901,91.62545454545455,32,1,25,21,32,21,26,21,22,24,29,8,27,25,27,30,25,25,34,17
536169,24.07909090909091,91.62,31,1,22,21,29,21,24,21,22,23,29,8,27,25,27,30,25,24,28,17
538168,24.07900826446281,91.61454545454545,31,1,20,21,26,21,22,21,22,23,29,8,27,25,27,30,25,23,25,17
540170,24.078925619834713,91.60909090909091,40,1,20,21,24,21,22,21,22,23,29,8,27,25,27,30,25,23,24,17
542169,24.078842975206612,91.60363636363637,30,1,20,21,22,21,22,21,21,23,29,8,27,25,27,30,25,23,23,17
544161,24.078760330578515,91.59818181818181,46,1,20,21,22,21,22,20,21,23,29,8,27,25,27,30,25,23,23,17
546136,24.078677685950414,91.59272727272727,40,1,21,21,22,21,21,20,21,23,29,9,27,25,27,30,25,23,23,17
548111,24.078595041322316,91.58727272727273,30,1,21,21,21,21,21,20,21,23,29,9,27,25,26,30,25,23,23,17
550093,24.078512396694215,91.58181818181818,30,1,21,21,21,21,21,20,20,23,30,9,27,25,26,30,25,23,23,17
552078,24.078429752066118,91.57636363636364,31,1,21,21,21,21,21,20,20,23,30,9,27,25,26,30,25,23,23,17
554080,24.078347107438017,91.5709090909091,43,1,21,21,21,21,21,21,20,23,30,9,27,25,26,30,25,23,23,17
556082,24.07826446280992,91.56545454545454,36,1,21,21,21,21,20,22,20,23,30,9,27,25,26,30,25,23,23,17
558078,24.078181818181818,91.56,31,1,20,22,22,21,21,23,20,23,30,9,27,25,26,30,25,23,22,17
560079,24.07809917355372,91.55454545454546,27,1,20,23,22,21,21,25,21,23,30,9,27,25,26,30,25,23,22,17
562079,24.07801652892562,91.5490909090909,27,1,20,25,24,21,21,27,22,23,30,9,27,25,26,30,25,24,22,17
564079,24.077933884297522,91.54363636363637,35,1,20,28,24,21,21,29,23,22,30,10,27,25,26,30,25,24,24,17
566080,24.07785123966942,91.53818181818183,40,1,21,29,25,21,21,30,24,22,30,10,27,25,26,30,25,25,26,17
568081,24.077768595041324,91.53272727272727,45,1,20,31,26,22,20,31,25,22,31,10,27,25,26,30,25,25,28,17
570081,24.077685950413223,91.52727272727273,31,1,20,32,26,22,20,32,26,22,31,10,27,25,26,30,25,25,30,17
572081,24.077603305785125,91.52181818181818,32,1,20,32,26,23,20,32,26,22,31,10,27,25,26,30,25,25,31,17
574081,24.077520661157028,91.51636363636364,31,1,20,32,26,23,20,32,27,22,31,10,27,25,26,30,25,25,31,17
576080,24.077438016528927,91.5109090909091,28,1,20,32,26,24,20,32,27,22,31,10,27,25,26,30,25,25,30,17
578080,24.07735537190083,91.50545454545454,31,1,20,32,27,24,20,31,27,22,31,10,27,25,26,30,25,26,29,17
580081,24.077272727272728,91.5,46,1,20,32,27,25,21,31,27,22,31,10,26,25,26,30,25,26,28,17
582081,24.07719008264463,91.49454545454546,36,1,21,32,27,25,21,31,27,22,31,11,26,25,26,30,25,26,27,17
584081,24.07710743801653,91.4890909090909,35,1,21,32,27,26,21,31,27,22,31,11,26,25,26,30,25,26,26,17
586081,24.077024793388432,91.48363636363636,32,1,21,32,27,27,22,31,27,22,31,11,26,25,26,30,25,26,25,17
588081,24.07694214876033,91.47818181818182,44,1,22,32,27,27,22,31,27,22,32,11,26,25,26,30,25,26,24,17
590081,24.076859504132234,91.47272727272727,31,1,22,32,27,28,22,30,27,22,32,11,26,25,25,30,25,26,24,17
592080,24.076776859504132,91.46727272727273,36,1,22,32,27,28,22,30,27,21,32,11,26,25,25,30,25,26,24,17
594080,24.076694214876035,91.46181818181819,40,1,22,32,26,29,22,30,27,21,32,11,26,25,25,30,25,26,24,17
596173,24.076611570247934,91.45636363636363,37,1,22,32,26,29,22,30,26,21,32,11,26,25,25,30,25,26,24,17
598169,24.076528925619836,91.4509090909091,38,1,22,32,26,30,22,30,26,21,32,12,26,25,25,30,25,26,24,17
600166,24.076446280991735,91.44545454545455,34,1,22,32,26,30,22,29,26,21,32,12,26,25,25,30,25,26,24,17
602167,24.076363636363638,91.44,40,1,22,32,26,31,23,29,26,21,32,12,26,25,25,30,25,26,24,17
604167,24.076280991735537,91.43454545454546,31,1,22,32,25,31,23,29,26,21,32,12,26,25,25,30,25,26,23,17
606168,24.07619834710744,91.42909090909092,39,1,23,32,25,31,25,29,27,21,33,12,26,25,25,30,25,26,23,17
608166,24.07611570247934,91.42363636363636,31,1,23,32,25,31,26,29,27,21,33,12,26,25,25,30,25,26,23,17
610169,24.07603305785124,91.41818181818182,36,1,22,32,26,30,27,28,28,21,33,12,26,25,25,30,25,26,22,17
612167,24.07595041322314,91.41272727272728,31,1,22,32,26,29,28,28,28,21,33,12,26,25,25,30,25,26,22,17
614166,24.075867768595042,91.40727272727273,34,1,22,32,26,29,29,28,28,21,33,12,26,25,25,30,25,26,22,17
616133,24.075785123966945,91.40181818181819,31,1,22,31,27,28,30,28,29,21,33,13,26,25,25,30,25,26,22,17
618167,24.075702479338844,91.39636363636363,35,1,22,30,28,26,31,28,30,21,33,13,26,25,25,30,25,26,22,17
620169,24.075619834710746,91.39090909090909,40,1,21,28,28,25,31,28,30,20,33,13,26,25,25,30,25,26,22,17
622162,24.075537190082645,91.38545454545455,31,1,21,27,29,24,32,27,30,20,33,13,26,25,25,30,25,26,23,17
624135,24.075454545454548,91.38,41,1,20,25,29,24,32,27,31,20,33,13,26,25,25,30,25,26,24,17
626110,24.075371900826447,91.37454545454545,43,1,20,24,29,24,32,27,32,20,34,13,26,25,25,30,25,26,25,17
628085,24.07528925619835,91.36909090909091,35,1,20,24,29,25,31,27,32,20,34,13,26,25,25,30,25,26,24,17
630084,24.07520661157025,91.36363636363636,32,1,20,24,28,26,31,26,32,21,33,13,26,25,25,30,25,26,22,17
632088,24.07512396694215,91.35818181818182,31,1,21,25,27,27,30,26,31,23,33,13,26,25,24,30,25,26,19,17
634084,24.07504132231405,91.35272727272728,40,1,22,26,26,28,29,26,30,25,32,14,26,25,24,30,25,26,17,17
636082,24.074958677685952,91.34727272727272,32,1,23,27,26,29,28,26,28,27,31,14,26,25,24,30,25,26,17,17
638081,24.07487603305785,91.34181818181818,40,1,23,28,25,31,26,27,26,30,29,14,26,25,24,30,25,26,16,17
640079,24.074793388429754,91.33636363636364,35,1,22,29,24,32,23,26,25,31,28,14,26,25,24,30,25,26,18,17
642079,24.074710743801653,91.33090909090909,26,1,20,28,25,33,19,25,25,33,27,14,26,25,24,30,25,26,23,17
644080,24.074628099173555,91.32545454545455,34,1,17,27,25,33,15,24,25,34,27,14,26,25,24,30,25,26,37,17
646080,24.074545454545454,91.32000000000001,32,1,14,25,25,34,12,23,25,34,26,14,26,25,24,30,25,26,65,17
648080,24.074462809917357,91.31454545454545,34,1,11,23,26,33,9,22,26,34,27,14,26,25,24,30,25,26,101,17
650080,24.074380165289256,91.30909090909091,44,1,9,23,27,33,7,23,26,34,27,14,26,25,24,30,25,26,140,17
652080,24.07429752066116,91.30363636363637,41,1,7,23,27,33,6,26,26,34,27,15,26,25,24,30,25,26,177,17
654080,24.074214876033057,91.29818181818182,31,1,6,26,27,33,6,29,27,34,27,15,26,25,24,30,25,27,211,17
656079,24.07413223140496,91.29272727272728,27,1,6,29,27,33,6,31,27,34,27,15,26,25,24,30,25,27,234,17
658079,24.074049586776862,91.28727272727272,31,1,6,31,27,33,6,33,27,34,27,15,26,25,24,30,25,28,251,17
660080,24.07396694214876,91.28181818181818,33,1,6,33,27,33,6,34,27,34,27,15,26,25,24,30,25,28,266,17
662080,24.073884297520664,91.27636363636364,30,1,6,34,27,33,6,34,27,34,27,15,26,25,24,30,25,28,272,17
664080,24.073801652892563,91.27090909090909,44,1,6,34,27,32,6,34,28,34,28,15,26,25,24,30,25,28,271,17
666080,24.073719008264465,91.26545454545455,34,1,6,34,28,32,6,34,28,34,28,15,26,25,24,30,25,28,270,17
668080,24.073636363636364,91.26,30,1,6,34,28,32,6,34,28,34,28,15,26,25,24,30,25,28,269,17
670080,24.073553719008267,91.25454545454545,31,1,6,34,28,32,6,34,28,34,28,16,26,25,24,30,25,28,268,17
672110,24.073471074380166,91.24909090909091,39,1,6,34,28,32,6,34,28,34,28,16,26,25,24,30,25,28,267,17
674171,24.073388429752068,91.24363636363637,38,1,6,34,28,32,6,34,28,34,28,16,26,25,23,30,25,28,266,17
676175,24.073305785123967,91.23818181818181,41,1,7,34,28,32,7,34,29,34,28,16,26,25,23,30,25,28,229,17
678174,24.07322314049587,91.23272727272727,34,1,9,34,27,32,9,34,29,34,28,16,26,25,23,30,25,28,172,17
680171,24.07314049586777,91.22727272727273,31,1,11,33,26,31,12,34,29,34,29,16,26,25,23,30,25,28,113,17
682171,24.07305785123967,91.22181818181818,33,1,14,33,26,31,15,33,28,34,29,16,26,25,23,30,25,27,62,17
684173,24.07297520661157,91.21636363636364,31,1,17,32,25,31,20,33,28,34,29,16,26,25,23,30,25,27,30,17
686172,24.072892561983473,91.2109090909091,35,1,19,31,25,31,24,32,28,34,29,16,26,25,23,30,25,27,21,17
688174,24.07280991735537,91.20545454545454,37,1,20,29,26,31,26,32,27,34,29,17,26,25,23,30,25,26,19,17
690172,24.072727272727274,91.2,35,1,20,28,27,31,28,31,27,34,29,17,26,25,23,30,25,26,19,17
692173,24.072644628099173,91.19454545454546,31,1,20,26,28,31,29,30,26,34,29,17,26,25,23,30,25,26,19,17
694174,24.072561983471076,91.18909090909091,35,1,19,25,29,31,29,29,26,34,29,17,26,25,23,30,25,26,20,17
