Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,SNR_Diff,Sat_Count
22500,27.37924398,64.23345498,391,1,43,40,41,37,43,39,38,38,,,,,,,,39.875,5.267857142857146,0.375,8
22600,26.40686652,62.92849167,378,1,45,42,41,38,44,40,40,37,,,,,,,,40.875,7.553571428571416,1.0,8
22700,25.16757627,60.12886937,331,1,45,41,40,40,42,41,41,38,,,,,,,,41.0,4.000000000000001,0.125,8
22800,26.06269792,72.45979644,571,1,43,42,38,40,39,42,40,38,,,,,,,,40.25,3.6428571428571423,-0.75,8
22900,31.18154573,75.91875935,476,1,41,43,38,41,38,42,40,36,,,,,,,,39.875,5.553571428571429,-0.375,8
23000,25.08426098,79.14229953,483,1,41,43,38,41,40,42,41,35,,,,,,,,40.125,6.4107142857142865,0.25,8
23100,30.41695213,68.81800635,569,1,42,44,39,42,42,40,41,35,,,,,,,,40.625,7.410714285714286,0.5,8
23200,30.27422774,65.59441316,573,1,43,43,42,41,42,40,40,38,,,,,,,,41.125,2.9821428571428656,0.5,8
23300,28.94966382,77.27804898,549,1,43,42,43,42,41,39,39,40,,,,,,,,41.125,2.6964285714285814,0.0,8
23400,26.45913436,76.88791226,532,1,41,42,42,43,40,40,39,41,,,,,,,,41.0,1.7142857142857169,-0.125,8
23500,31.14641457,72.49686422,563,1,39,43,39,43,40,40,38,42,,,,,,,,40.5,3.714285714285712,-0.5,8
23600,28.32552898,65.46298077,563,1,40,43,41,43,42,39,38,42,,,,,,,,41.0,3.4285714285714226,0.5,8
23700,26.2124436,78.1703519,411,1,40,41,42,42,42,39,39,42,,,,,,,,40.875,1.8392857142857142,-0.125,8
23800,28.00315815,63.56802673,592,1,41,41,42,43,42,40,40,41,,,,,,,,41.25,1.0714285714285698,0.375,8
23900,26.36442059,60.87293007,513,1,42,42,40,43,42,42,40,41,,,,,,,,41.5,1.1428571428571417,0.25,8
24000,27.63205489,75.93236569,411,1,43,43,39,43,44,43,39,41,,,,,,,,41.875,3.839285714285714,0.375,8
24100,28.4768144,71.27318121,433,1,44,41,39,41,44,43,39,41,,,,,,,,41.5,4.000000000000002,-0.375,8
24200,27.51930623,64.92935634,506,1,43,42,41,41,44,41,41,42,,,,,,,,41.875,1.267857142857142,0.375,8
24300,29.59930992,73.41791325,408,1,43,44,42,41,44,39,44,42,,,,,,,,42.375,3.1249999999999996,0.5,8
24400,31.55142463,75.33433048,548,1,41,44,42,40,44,39,44,42,,,,,,,,42.0,3.714285714285714,-0.375,8
24500,27.43704543,76.89091903,344,1,40,45,40,42,42,41,42,42,,,,,,,,41.75,2.499999999999998,-0.25,8
24600,27.4901766,65.64252032,572,1,38,43,41,41,43,39,41,41,,,,,,,,40.875,2.982142857142858,-0.875,8
24700,30.16811729,60.51174903,390,1,39,42,40,40,44,39,40,40,,,,,,,,40.5,2.8571428571428563,-0.375,8
24800,28.71413652,70.2007764,346,1,39,41,41,39,44,40,40,40,,,,,,,,40.5,2.571428571428572,0.0,8
24900,28.00187608,77.12157196,557,1,38,41,40,40,43,42,42,40,,,,,,,,40.75,2.500000000000002,0.25,8
25000,30.69665732,64.15642675,372,1,40,42,40,43,41,40,43,41,,,,,,,,41.25,1.642857142857144,0.5,8
25100,31.23725247,68.42250946,553,1,40,40,40,42,42,40,43,41,,,,,,,,41.0,1.4285714285714293,-0.25,8
25200,29.13410624,65.1284147,389,1,42,39,43,42,39,41,44,42,,,,,,,,41.5,3.142857142857141,0.5,8
25300,26.29572291,60.26725303,580,1,41,37,43,43,41,42,43,43,,,,,,,,41.625,4.267857142857145,0.125,8
25400,28.26400122,77.97048193,366,1,42,37,44,43,40,41,42,44,,,,,,,,41.625,5.41071428571428,0.0,8
25500,28.53059464,62.70106453,321,1,39,39,41,42,40,39,39,41,,,,,,,,40.0,1.4285714285714304,-1.625,8
25600,28.0254515,75.33534232,581,1,40,40,41,39,37,39,37,38,,,,,,,,38.875,2.1249999999999933,-1.125,8
25700,26.83702315,66.93206464,350,1,39,40,41,41,37,40,36,36,,,,,,,,38.75,4.500000000000005,-0.125,8
25800,28.30625265,65.55363818,583,1,41,40,41,40,39,41,38,38,,,,,,,,39.75,1.6428571428571437,1.0,8
25900,28.12582306,78.82057773,547,1,40,41,42,41,40,41,39,40,,,,,,,,40.5,0.8571428571428551,0.75,8
26000,26.46645467,73.14398973,325,1,40,40,42,40,39,40,40,42,,,,,,,,40.375,1.1250000000000007,-0.125,8
26100,31.32401457,73.73845324,434,1,41,40,42,41,38,41,40,43,,,,,,,,40.75,2.214285714285713,0.375,8
26200,31.19738666,75.19305837,322,1,43,40,40,40,40,40,40,43,,,,,,,,40.75,1.9285714285714284,0.0,8
26300,30.317315,66.81866672,399,1,42,42,41,39,42,41,41,41,,,,,,,,41.125,0.9821428571428561,0.375,8
26400,27.80662604,71.27328961,405,1,40,41,41,42,43,40,40,40,,,,,,,,40.875,1.2678571428571428,-0.25,8
26500,27.59239336,65.40446688,480,1,40,41,44,43,43,41,39,40,,,,,,,,41.375,3.125,0.5,8
26600,30.01525764,76.69083031,593,1,42,38,42,43,43,41,38,41,,,,,,,,41.0,4.000000000000001,-0.375,8
26700,29.25683465,71.98614759,351,1,43,39,40,39,42,41,38,39,,,,,,,,40.125,2.9821428571428616,-0.875,8
26800,29.20418827,64.86813652,399,1,42,38,38,40,42,42,39,38,,,,,,,,39.875,3.55357142857143,-0.25,8
26900,25.86878069,77.99516813,476,1,42,39,39,41,40,40,40,36,,,,,,,,39.625,3.125000000000002,-0.25,8
27000,29.32798646,71.61680001,351,1,41,39,40,42,41,41,42,36,,,,,,,,40.25,3.9285714285714293,0.625,8
27100,31.31304108,69.90061007,513,1,41,39,41,42,39,42,42,35,,,,,,,,40.125,5.8392857142857135,-0.125,8
27200,25.60071529,60.68975173,421,1,41,42,44,40,40,43,42,35,,,,,,,,40.875,7.55357142857143,0.75,8
27300,27.37419909,78.1960401,585,1,42,43,44,39,41,41,43,35,,,,,,,,41.0,8.285714285714283,0.125,8
27400,28.56310004,79.04547832,489,1,43,44,41,39,43,40,42,36,,,,,,,,41.0,6.857142857142855,0.0,8
27500,29.80206646,71.25197256,409,1,44,44,38,41,43,41,41,36,,,,,,,,41.0,8.000000000000002,0.0,8
27600,25.62744451,68.85026707,516,1,44,42,39,42,42,41,38,36,,,,,,,,40.5,6.857142857142849,-0.5,8
27700,31.10964335,67.19130132,552,1,43,43,40,42,42,38,37,36,,,,,,,,40.125,7.839285714285718,-0.375,8
27800,25.28381934,65.36095965,540,1,41,42,41,41,44,36,36,37,,,,,,,,39.75,9.071428571428559,-0.375,8
27900,31.00382767,71.49058676,379,1,41,44,40,43,44,36,37,38,,,,,,,,40.375,9.982142857142842,0.625,8
28000,25.19356229,62.56190106,425,1,40,42,42,41,43,38,39,39,,,,,,,,40.5,3.1428571428571432,0.125,8
28100,26.07466313,78.38347216,436,1,40,41,42,40,41,39,39,39,,,,,,,,40.125,1.267857142857142,-0.375,8
28200,30.60226679,63.51917476,417,1,40,38,42,41,39,41,39,39,,,,,,,,39.875,1.8392857142857142,-0.25,8
28300,31.02115106,74.91026525,393,1,39,37,42,42,38,40,38,38,,,,,,,,39.25,3.6428571428571423,-0.625,8
28400,31.87586081,66.13775545,526,1,39,37,40,42,36,40,38,38,,,,,,,,38.75,3.642857142857143,-0.5,8
28500,25.8100038,64.52142155,304,1,38,38,39,40,37,39,38,38,,,,,,,,38.375,0.8392857142857135,-0.375,8
28600,28.68515781,71.15738359,388,1,39,41,38,40,37,41,40,38,,,,,,,,39.25,2.214285714285714,0.875,8
28700,25.54009079,75.30249962,342,1,39,42,39,40,39,41,42,38,,,,,,,,40.0,2.2857142857142856,0.75,8
28800,26.09485338,74.53473338,339,1,41,41,40,41,39,41,44,38,,,,,,,,40.625,3.1249999999999996,0.625,8
28900,26.22145701,64.67512702,383,1,41,39,40,41,39,40,44,37,,,,,,,,40.125,4.125,-0.5,8
29000,25.44371776,66.61004701,529,1,44,40,40,41,37,40,42,37,,,,,,,,40.125,5.553571428571429,0.0,8
29100,31.25085864,77.37664366,591,1,44,41,41,42,38,39,41,37,,,,,,,,40.375,5.125000000000005,0.25,8
29200,25.88448863,74.46487489,454,1,44,41,42,43,37,40,41,38,,,,,,,,40.75,5.642857142857139,0.375,8
29300,29.4053859,74.25387811,402,1,41,38,41,42,40,41,42,38,,,,,,,,40.375,2.5535714285714284,-0.375,8
29400,29.38022945,65.37810153,549,1,39,38,39,41,40,43,42,40,,,,,,,,40.25,2.785714285714288,-0.125,8
29500,26.39051644,75.84008615,320,1,39,38,40,42,42,43,43,41,,,,,,,,41.0,3.428571428571421,0.75,8
29600,31.98887883,67.16835591,328,1,39,40,41,42,42,45,42,41,,,,,,,,41.5,3.142857142857145,0.5,8
29700,27.43157441,68.0278104,404,1,41,41,43,43,42,43,41,40,,,,,,,,41.75,1.357142857142858,0.25,8
29800,31.3356606,65.75122178,435,1,42,41,44,39,43,42,39,40,,,,,,,,41.25,3.357142857142852,-0.5,8
29900,31.63799313,62.42780494,539,1,44,41,43,38,42,38,39,40,,,,,,,,40.625,5.125,-0.625,8
30000,31.6429217,68.40787126,578,1,44,41,43,38,41,41,39,40,,,,,,,,40.875,3.839285714285707,0.25,8
30100,30.26986311,60.33879004,459,1,43,40,44,40,40,42,40,38,,,,,,,,40.875,3.839285714285713,0.0,8
30200,26.77663504,69.11820479,449,1,42,42,42,40,40,42,40,38,,,,,,,,40.75,2.2142857142857166,-0.125,8
30300,25.84458746,74.50012876,364,1,41,41,41,41,39,40,41,37,,,,,,,,40.125,2.1249999999999996,-0.625,8
30400,28.98919484,79.21490066,435,1,40,43,39,39,41,41,41,38,,,,,,,,40.25,2.4999999999999987,0.125,8
30500,27.52027392,61.57226289,577,1,39,40,40,41,41,42,40,38,,,,,,,,40.125,1.5535714285714288,-0.125,8
30600,30.81727308,65.62581408,418,1,39,41,39,40,42,43,38,39,,,,,,,,40.125,2.982142857142859,0.0,8
30700,30.21493037,69.88262103,363,1,41,40,39,42,43,43,37,38,,,,,,,,40.375,5.125000000000002,0.25,8
30800,26.93527807,63.40775897,401,1,41,43,40,40,42,44,40,38,,,,,,,,41.0,3.7142857142857144,0.625,8
30900,25.11910664,62.33657044,454,1,42,42,40,40,44,44,42,37,,,,,,,,41.375,5.410714285714286,0.375,8
31000,26.66121031,69.04636211,480,1,42,44,41,39,42,43,44,38,,,,,,,,41.625,4.839285714285715,0.25,8
31100,28.96980909,71.61461058,430,1,44,42,38,40,44,40,44,38,,,,,,,,41.25,6.785714285714287,-0.375,8
31200,25.55298231,76.40415453,528,1,43,45,41,40,42,39,43,38,,,,,,,,41.375,5.41071428571429,0.125,8
31300,29.6079082,79.95606844,475,1,41,42,41,41,42,38,41,37,,,,,,,,40.375,3.4107142857142816,-1.0,8
31400,29.70187399,75.4854156,500,1,41,42,43,40,40,39,40,37,,,,,,,,40.25,3.3571428571428603,-0.125,8
31500,26.18575746,64.42680904,559,1,40,37,42,42,42,38,39,37,,,,,,,,39.625,4.839285714285725,-0.625,8
31600,29.17422764,74.95956138,560,1,41,39,42,42,42,39,38,37,,,,,,,,40.0,4.000000000000004,0.375,8
31700,29.2488,70.74307249,361,1,41,39,41,42,42,40,41,38,,,,,,,,40.5,2.000000000000001,0.5,8
31800,28.34584702,69.01619151,487,1,43,43,42,42,40,42,41,38,,,,,,,,41.375,2.8392857142857117,0.875,8
31900,31.67272065,78.71456988,515,1,44,44,42,41,40,42,42,39,,,,,,,,41.75,3.0714285714285756,0.375,8
32000,25.75714226,74.04185174,344,1,43,43,39,42,40,42,40,39,,,,,,,,41.0,2.857142857142855,-0.75,8
32100,27.84637968,73.63386147,553,1,41,42,37,42,42,41,40,40,,,,,,,,40.625,2.8392857142857126,-0.375,8
32200,31.18044541,60.23511929,354,1,40,44,36,42,43,42,40,40,,,,,,,,40.875,6.125,0.25,8
32300,27.70419812,77.30142983,540,1,40,44,40,40,44,42,39,41,,,,,,,,41.25,3.6428571428571472,0.375,8
32400,27.97247726,75.86600955,348,1,41,45,40,40,43,43,38,41,,,,,,,,41.375,4.839285714285716,0.125,8
32500,29.67791716,65.97883756,523,1,41,42,42,42,41,42,39,41,,,,,,,,41.25,1.0714285714285758,-0.125,8
32600,29.65894485,65.84226825,344,1,41,43,41,43,41,42,42,41,,,,,,,,41.75,0.7857142857142854,0.5,8
32700,25.16031371,61.0695692,414,1,39,43,42,43,39,40,44,42,,,,,,,,41.5,3.7142857142857144,-0.25,8
32800,28.18988198,61.01712847,343,1,39,42,41,41,40,38,44,43,,,,,,,,41.0,3.9999999999999996,-0.5,8
32900,27.33458291,73.37189027,381,1,41,42,42,42,39,38,43,44,,,,,,,,41.375,3.9821428571428528,0.375,8
33000,29.39386673,63.72475226,595,1,41,42,43,41,40,38,42,44,,,,,,,,41.375,3.4107142857142905,0.0,8
33100,28.88991621,78.470957,332,1,42,43,44,41,39,38,42,44,,,,,,,,41.625,4.839285714285711,0.25,8
33200,29.55603139,76.84808856,422,1,41,42,43,43,40,39,42,44,,,,,,,,41.75,2.7857142857142874,0.125,8
33300,29.57637171,66.9777032,503,1,41,43,43,42,41,38,41,44,,,,,,,,41.625,3.4107142857142874,-0.125,8
33400,26.78410303,67.60137104,328,1,41,41,42,43,42,40,40,43,,,,,,,,41.5,1.4285714285714273,-0.125,8
33500,26.72525335,66.54553122,333,1,39,41,41,41,41,40,39,43,,,,,,,,40.625,1.696428571428571,-0.875,8
33600,27.59197677,61.84789826,343,1,40,40,42,43,41,39,41,43,,,,,,,,41.125,2.1250000000000013,0.5,8
33700,26.69370922,60.62860315,493,1,42,42,41,42,39,40,41,42,,,,,,,,41.125,1.2678571428571441,0.0,8
33800,29.77965654,69.04266317,573,1,44,41,41,41,38,39,42,42,,,,,,,,41.0,3.4285714285714293,-0.125,8
33900,29.22006183,78.86080229,548,1,43,42,39,40,39,39,42,41,,,,,,,,40.625,2.5535714285714293,-0.375,8
34000,26.51470905,78.34498642,595,1,44,40,39,40,41,38,42,40,,,,,,,,40.5,3.428571428571427,-0.125,8
34100,31.18873366,76.19677482,473,1,43,41,39,39,42,39,41,39,,,,,,,,40.375,2.5535714285714284,-0.125,8
34200,28.22463831,72.57189855,588,1,41,41,40,38,42,41,39,38,,,,,,,,40.0,2.2857142857142847,-0.375,8
34300,25.88937256,77.12444813,391,1,40,40,42,38,40,41,39,38,,,,,,,,39.75,1.9285714285714286,-0.25,8
34400,26.49075912,70.30137035,426,1,39,41,42,39,41,40,40,38,,,,,,,,40.0,1.7142857142857137,0.25,8
34500,28.77895394,63.60320266,419,1,40,41,42,40,39,40,42,38,,,,,,,,40.25,1.9285714285714286,0.25,8
34600,27.36896812,73.68340696,314,1,39,42,43,39,39,40,44,38,,,,,,,,40.5,4.857142857142859,0.25,8
34700,30.95855356,78.4129207,549,1,41,40,44,40,38,39,44,38,,,,,,,,40.5,5.714285714285714,0.0,8
34800,28.46314785,60.39210195,307,1,41,41,45,43,39,39,42,39,,,,,,,,41.125,4.696428571428562,0.625,8
34900,31.4070636,65.02888104,519,1,43,42,44,45,41,39,40,39,,,,,,,,41.625,5.125000000000002,0.5,8
35000,25.71278537,65.30876383,422,1,41,42,43,45,42,40,39,39,,,,,,,,41.375,4.267857142857148,-0.25,8
35100,29.68015193,61.98079077,302,1,42,40,42,45,41,41,38,40,,,,,,,,41.125,4.124999999999999,-0.25,8
35200,31.20049397,64.50988443,387,1,40,40,42,43,42,40,38,40,,,,,,,,40.625,2.5535714285714293,-0.5,8
35300,27.05051333,67.67964156,404,1,42,42,41,43,43,40,37,40,,,,,,,,41.0,4.000000000000005,0.375,8
35400,25.94981317,78.7967085,589,1,40,43,38,40,43,40,37,40,,,,,,,,40.125,4.410714285714284,-0.875,8
35500,28.19651317,77.20531538,498,1,41,42,37,41,43,41,37,41,,,,,,,,40.375,4.839285714285713,0.25,8
35600,31.72933958,78.92012449,463,1,41,42,36,43,40,43,38,42,,,,,,,,40.625,6.267857142857143,0.25,8
35700,29.43423348,62.41143553,338,1,42,41,37,45,40,43,39,43,,,,,,,,41.25,6.5,0.625,8
35800,29.5078388,60.56096923,417,1,44,40,37,45,41,42,40,44,,,,,,,,41.625,7.125000000000001,0.375,8
35900,29.70050878,62.19766329,311,1,42,41,40,41,43,40,41,44,,,,,,,,41.5,2.000000000000001,-0.125,8
36000,25.27832963,78.2859127,529,1,42,42,39,42,43,41,42,44,,,,,,,,41.875,2.1250000000000004,0.375,8
36100,28.11954861,63.14977277,349,1,41,42,41,41,42,41,42,45,,,,,,,,41.875,1.839285714285721,0.0,8
36200,25.54300407,71.45273413,478,1,41,41,41,46,42,41,43,45,,,,,,,,42.5,3.999999999999999,0.625,8
36300,27.21101181,64.5516474,510,1,40,40,43,45,42,42,44,45,,,,,,,,42.625,3.9821428571428577,0.125,8
36400,30.75119317,60.4127085,410,1,40,41,40,46,40,43,43,45,,,,,,,,42.25,5.642857142857144,-0.375,8
36500,29.59388965,61.69242684,490,1,39,41,41,43,40,42,42,44,,,,,,,,41.5,2.571428571428569,-0.75,8
36600,31.96900889,74.19594046,529,1,39,40,40,41,41,41,41,43,,,,,,,,40.75,1.3571428571428557,-0.75,8
36700,26.20508097,63.64732904,355,1,39,41,43,39,43,40,40,42,,,,,,,,40.875,2.696428571428572,0.125,8
36800,27.77937965,64.58278411,480,1,42,41,44,40,42,40,40,41,,,,,,,,41.25,1.9285714285714275,0.375,8
36900,30.66748151,67.54513002,520,1,43,40,44,37,43,39,40,41,,,,,,,,40.875,5.553571428571429,-0.375,8
37000,26.50984122,73.1448312,407,1,41,39,42,39,43,41,40,42,,,,,,,,40.875,2.1250000000000027,0.0,8
37100,26.07605292,69.38744786,349,1,39,38,41,40,42,43,40,42,,,,,,,,40.625,2.839285714285713,-0.25,8
37200,27.9932879,78.89220432,386,1,39,37,39,43,39,44,40,42,,,,,,,,40.375,5.696428571428574,-0.25,8
37300,27.68608543,68.68364381,580,1,40,37,40,42,38,44,42,41,,,,,,,,40.5,5.142857142857148,0.125,8
37400,31.86144159,63.9826184,407,1,41,39,39,39,39,43,43,40,,,,,,,,40.375,3.124999999999999,-0.125,8
37500,28.1937607,70.72285679,332,1,42,42,40,37,41,42,43,40,,,,,,,,40.875,3.553571428571433,0.5,8
37600,31.0266244,69.0177923,325,1,42,43,39,39,43,40,41,40,,,,,,,,40.875,2.6964285714285725,0.0,8
37700,31.21575863,75.74276677,354,1,43,42,38,41,43,38,42,41,,,,,,,,41.0,3.999999999999999,0.125,8
37800,26.105102,78.70242461,338,1,43,41,38,43,42,38,43,41,,,,,,,,41.125,4.410714285714284,0.125,8
37900,30.00713361,76.72590456,449,1,42,40,39,42,38,40,43,42,,,,,,,,40.75,3.071428571428567,-0.375,8
38000,26.94324997,67.7807945,404,1,45,39,40,41,38,41,44,42,,,,,,,,41.25,5.64285714285714,0.5,8
38100,25.66317278,64.32232245,552,1,45,40,42,41,40,42,44,43,,,,,,,,42.125,3.2678571428571375,0.875,8
38200,31.12293438,78.28977874,564,1,46,41,42,43,44,41,44,44,,,,,,,,43.125,2.982142857142858,1.0,8
38300,27.04703129,67.71879303,442,1,44,42,43,44,44,42,44,44,,,,,,,,43.375,0.8392857142857142,0.25,8
38400,27.41755969,75.40413247,567,1,43,39,41,44,44,42,44,45,,,,,,,,42.75,3.9285714285714257,-0.625,8
38500,27.26792326,79.79054682,435,1,42,39,40,45,41,44,43,45,,,,,,,,42.375,5.125000000000009,-0.375,8
38600,26.40206796,71.54885363,493,1,42,38,39,45,41,42,42,45,,,,,,,,41.75,6.214285714285716,-0.625,8
38700,28.04152367,69.59760937,349,1,43,40,41,45,38,40,40,44,,,,,,,,41.375,5.696428571428569,-0.375,8
38800,27.99804975,73.99741565,316,1,44,38,43,43,40,40,40,42,,,,,,,,41.25,4.214285714285717,-0.125,8
38900,27.86126138,63.87861962,348,1,44,39,44,43,39,41,39,41,,,,,,,,41.25,4.78571428571428,0.0,8
39000,31.41408423,69.76479478,376,1,43,39,44,41,41,42,40,40,,,,,,,,41.25,2.7857142857142874,0.0,8
39100,27.3782614,66.24661514,525,1,44,39,44,41,39,42,42,40,,,,,,,,41.375,3.9821428571428563,0.125,8
39200,25.21265236,63.28455741,352,1,44,40,43,39,42,43,44,40,,,,,,,,41.875,3.839285714285714,0.5,8
39300,26.24905904,72.20273098,339,1,44,40,41,40,41,43,43,42,,,,,,,,41.75,2.2142857142857126,-0.125,8
39400,30.05047954,71.51412171,578,1,43,42,40,42,43,41,41,44,,,,,,,,42.0,1.7142857142857137,0.25,8
39500,29.13601024,75.22407199,507,1,42,41,39,44,39,39,41,46,,,,,,,,41.375,6.553571428571426,-0.625,8
39600,31.66214363,77.45940248,442,1,42,41,41,43,38,39,41,46,,,,,,,,41.375,5.982142857142855,0.0,8
39700,29.86104575,64.40751972,328,1,41,42,40,43,37,41,41,45,,,,,,,,41.25,5.357142857142857,-0.125,8
39800,26.35969171,75.59405304,556,1,41,40,39,42,40,41,40,44,,,,,,,,40.875,2.4107142857142847,-0.375,8
39900,25.84450953,67.34770322,332,1,42,40,39,42,42,41,40,43,,,,,,,,41.125,1.8392857142857149,0.25,8
40000,28.64531843,72.57611204,483,1,42,38,40,41,44,38,40,42,,,,,,,,40.625,4.267857142857143,-0.5,8
40100,29.65683915,77.00480055,500,1,41,39,40,40,41,37,41,42,,,,,,,,40.125,2.4107142857142856,-0.5,8
40200,26.15945717,65.12370231,420,1,41,40,39,39,41,37,41,42,,,,,,,,40.0,2.5714285714285707,-0.125,8
40300,29.21185107,72.01922568,573,1,40,40,39,40,39,38,42,42,,,,,,,,40.0,1.9999999999999993,0.0,8
40400,31.05520079,69.60637754,315,1,41,40,38,41,40,40,43,41,,,,,,,,40.5,1.9999999999999984,0.5,8
40500,30.0929825,75.81154587,545,1,40,37,38,43,39,42,43,41,,,,,,,,40.375,5.125000000000003,-0.125,8
40600,29.64933757,73.94482598,466,1,44,39,39,43,40,44,42,41,,,,,,,,41.5,4.285714285714286,1.125,8
40700,30.52531738,75.39263672,483,1,43,39,42,43,41,44,42,42,,,,,,,,42.0,2.2857142857142847,0.5,8
40800,25.72857896,65.75886259,596,1,44,42,43,41,43,43,43,42,,,,,,,,42.625,0.8392857142857136,0.625,8
40900,26.42682019,74.08712588,475,1,42,41,40,41,43,41,43,43,,,,,,,,41.75,1.3571428571428592,-0.875,8
41000,25.26669648,72.11611749,539,1,42,39,39,40,43,40,43,42,,,,,,,,41.0,2.857142857142858,-0.75,8
41100,26.01484562,69.13360912,346,1,41,37,39,41,44,41,41,42,,,,,,,,40.75,4.214285714285716,-0.25,8
41200,31.3922764,67.56687381,543,1,43,39,41,40,44,41,41,41,,,,,,,,41.25,2.5,0.5,8
41300,26.5550145,66.63200062,528,1,42,42,42,41,43,41,40,41,,,,,,,,41.5,0.8571428571428603,0.25,8
41400,29.63468051,60.19348723,590,1,42,43,43,41,42,41,41,42,,,,,,,,41.875,0.6964285714285713,0.375,8
41500,29.84097074,63.39117103,581,1,40,42,42,40,43,39,39,44,,,,,,,,41.125,3.5535714285714284,-0.75,8
41600,29.51727822,61.17956424,364,1,41,40,41,39,42,39,41,44,,,,,,,,40.875,2.6964285714285703,-0.25,8
41700,28.87744734,76.96715085,439,1,42,41,41,37,41,39,41,42,,,,,,,,40.5,2.8571428571428585,-0.375,8
41800,28.40291243,77.20177741,573,1,43,41,41,39,41,42,42,40,,,,,,,,41.125,1.5535714285714282,0.625,8
41900,27.93944589,76.92386673,492,1,43,42,41,41,42,40,42,39,,,,,,,,41.25,1.642857142857142,0.125,8
42000,31.41829088,76.35839529,439,1,44,39,39,42,43,40,40,40,,,,,,,,40.875,3.5535714285714275,-0.375,8
42100,25.06660053,64.42660907,333,1,43,40,41,43,43,40,41,42,,,,,,,,41.625,1.69642857142857,0.75,8
42200,25.37442738,69.83572349,406,1,42,41,41,44,42,42,43,42,,,,,,,,42.125,0.9821428571428562,0.5,8
42300,28.44758726,78.15687544,500,1,40,41,41,45,41,40,44,40,,,,,,,,41.5,3.7142857142857157,-0.625,8
42400,27.31357057,75.19563588,533,1,42,42,39,43,41,38,44,39,,,,,,,,41.0,4.57142857142857,-0.5,8
42500,27.85761149,60.03640572,434,1,42,40,41,42,42,37,43,38,,,,,,,,40.625,4.553571428571428,-0.375,8
42600,31.98493964,69.18853153,317,1,42,40,41,42,40,39,43,38,,,,,,,,40.625,2.8392857142857144,0.0,8
42700,30.42594289,60.21340399,490,1,41,39,43,42,38,40,42,38,,,,,,,,40.375,3.696428571428572,-0.25,8
42800,31.14185569,65.61322094,576,1,42,41,44,41,39,40,41,39,,,,,,,,40.875,2.6964285714285685,0.5,8
42900,27.58002195,68.71524882,449,1,42,42,42,39,42,38,41,39,,,,,,,,40.625,2.8392857142857113,-0.25,8
43000,26.67692308,77.85798585,579,1,43,42,40,39,43,38,42,39,,,,,,,,40.75,3.9285714285714226,0.125,8
43100,30.37593328,73.08768568,406,1,41,42,38,38,43,36,43,40,,,,,,,,40.125,6.696428571428574,-0.625,8
43200,30.65303266,67.24969131,566,1,43,42,40,40,41,36,43,42,,,,,,,,40.875,5.267857142857144,0.75,8
43300,28.84928912,69.81309805,536,1,41,40,41,41,42,36,42,43,,,,,,,,40.75,4.500000000000004,-0.125,8
43400,31.2715906,76.34778977,589,1,42,38,41,41,43,38,41,45,,,,,,,,41.125,5.553571428571429,0.375,8
43500,31.7712768,65.99311198,537,1,41,40,41,41,44,39,42,43,,,,,,,,41.375,2.553571428571428,0.25,8
43600,28.29714475,72.30069551,396,1,41,41,41,41,43,41,42,40,,,,,,,,41.25,0.7857142857142844,-0.125,8
43700,26.55866667,65.24493768,570,1,39,43,42,43,42,41,43,38,,,,,,,,41.375,3.6964285714285694,0.125,8
43800,28.61979175,69.59926874,501,1,38,41,43,42,42,41,41,38,,,,,,,,40.75,3.3571428571428603,-0.625,8
43900,31.92673257,60.49317007,349,1,40,43,40,41,42,41,40,40,,,,,,,,40.875,1.2678571428571463,0.125,8
44000,27.05048802,77.04550639,314,1,39,45,41,39,43,43,40,42,,,,,,,,41.5,4.571428571428571,0.625,8
44100,29.32319527,60.96697663,410,1,40,46,41,38,42,43,42,44,,,,,,,,42.0,6.000000000000003,0.5,8
44200,29.85788565,64.48721,536,1,40,43,43,40,43,42,44,46,,,,,,,,42.625,3.982142857142862,0.625,8
44300,26.49750156,66.67023758,485,1,40,38,41,42,43,42,44,46,,,,,,,,42.0,6.000000000000001,-0.625,8
44400,29.11921386,72.50322234,458,1,39,37,40,41,43,42,43,43,,,,,,,,41.0,4.857142857142856,-1.0,8
44500,27.20154904,74.40066931,301,1,38,40,39,40,43,41,43,40,,,,,,,,40.5,3.142857142857145,-0.5,8
44600,30.97946726,61.60902085,431,1,40,43,37,40,42,41,43,38,,,,,,,,40.5,4.857142857142857,0.0,8
44700,30.00327499,60.86930972,347,1,42,42,37,40,43,40,44,37,,,,,,,,40.625,6.839285714285716,0.125,8
44800,30.78386499,75.97979773,436,1,43,40,37,40,40,41,45,37,,,,,,,,40.375,7.410714285714287,-0.25,8
44900,26.39777676,74.24333068,598,1,43,40,39,39,40,42,46,36,,,,,,,,40.625,9.124999999999998,0.25,8
45000,25.24202294,76.63100709,564,1,41,43,38,42,42,42,44,36,,,,,,,,41.0,7.142857142857141,0.375,8
45100,30.95367979,73.5307653,393,1,38,43,41,43,41,42,43,37,,,,,,,,41.0,5.428571428571435,0.0,8
45200,27.7072794,75.02024541,478,1,38,43,39,43,38,43,41,38,,,,,,,,40.375,5.69642857142857,-0.625,8
